,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
2787,M,Stratum 3,58,53,42,79,55,36,56.666666666666664,51.0,0
2788,M,Stratum 3,52,60,50,69,71,74,71.33333333333333,54.0,0
2789,M,Stratum 3,41,48,58,31,14,59,34.666666666666664,49.0,0
2790,M,Stratum 3,64,62,65,11,85,85,60.333333333333336,63.666666666666664,0
2791,F,Stratum 2,54,53,54,4,1,54,19.666666666666668,53.666666666666664,1
2792,M,Stratum 3,49,59,60,66,53,77,65.33333333333333,56.0,0
2793,F,Stratum 2,74,71,58,79,76,59,71.33333333333333,67.66666666666667,1
2794,M,Stratum 1,57,62,59,57,52,66,58.333333333333336,59.333333333333336,0
2795,M,Stratum 3,77,66,68,70,96,84,83.33333333333333,70.33333333333333,0
2796,F,Stratum 2,62,61,49,66,78,22,55.333333333333336,57.333333333333336,1
2797,M,Stratum 3,58,62,62,88,10,82,60.0,60.666666666666664,0
2798,M,Stratum 2,52,55,43,15,5,22,14.0,50.0,0
2799,F,Stratum 2,62,66,65,81,58,64,67.66666666666667,64.33333333333333,1
2800,M,Stratum 3,53,57,52,26,37,76,46.333333333333336,54.0,0
2801,M,Stratum 3,58,53,65,36,73,83,64.0,58.666666666666664,0
2802,M,Stratum 2,64,66,70,49,69,84,67.33333333333333,66.66666666666667,0
2803,F,Stratum 3,62,62,65,95,62,69,75.33333333333333,63.0,1
2804,M,Stratum 2,47,44,48,22,22,69,37.666666666666664,46.333333333333336,0
2805,M,Stratum 1,74,72,64,85,93,5,61.0,70.0,0
2806,F,Stratum 4,50,52,59,25,26,74,41.666666666666664,53.666666666666664,1
2807,M,Stratum 2,60,57,58,66,66,84,72.0,58.333333333333336,0
2808,F,Stratum 4,57,57,78,62,41,98,67.0,64.0,1
2809,F,Stratum 2,60,57,57,70,82,55,69.0,58.0,1
2810,M,Stratum 2,66,65,54,42,9,79,43.333333333333336,61.666666666666664,0
2811,M,Stratum 2,62,74,64,89,73,84,82.0,66.66666666666667,0
2812,F,Stratum 2,57,60,50,44,71,63,59.333333333333336,55.666666666666664,1
2813,M,Stratum 3,60,64,73,54,17,88,53.0,65.66666666666667,0
2814,M,Stratum 3,74,74,80,91,95,98,94.66666666666667,76.0,0
2815,F,Stratum 2,54,57,60,27,11,49,29.0,57.0,1
2816,M,Stratum 2,58,56,78,83,45,89,72.33333333333333,64.0,0
2817,M,Stratum 4,74,81,82,96,100,100,98.66666666666667,79.0,0
2818,F,Stratum 3,79,83,78,92,87,95,91.33333333333333,80.0,1
2819,M,Stratum 2,52,50,45,21,6,50,25.666666666666668,49.0,0
2820,F,Stratum 2,77,64,76,87,82,97,88.66666666666667,72.33333333333333,1
2821,F,Stratum 2,64,64,80,94,74,94,87.33333333333333,69.33333333333333,1
2822,M,Stratum 2,70,72,59,70,96,78,81.33333333333333,67.0,0
2823,M,Stratum 3,62,60,50,73,33,62,56.0,57.333333333333336,0
2824,M,Stratum 4,85,66,82,92,89,95,92.0,77.66666666666667,0
2825,M,Stratum 6,75,78,88,100,99,98,99.0,80.33333333333333,0
2826,M,Stratum 2,56,55,58,58,37,83,59.333333333333336,56.333333333333336,0
2827,M,Stratum 2,62,62,59,64,74,64,67.33333333333333,61.0,0
2828,M,Stratum 3,62,64,46,63,48,40,50.333333333333336,57.333333333333336,0
2829,M,Stratum 3,52,48,40,4,3,35,14.0,46.666666666666664,0
2830,F,Stratum 3,70,76,67,93,79,98,90.0,71.0,1
2831,F,Stratum 2,48,53,68,59,50,66,58.333333333333336,56.333333333333336,1
2832,M,Stratum 3,43,52,57,31,10,74,38.333333333333336,50.666666666666664,0
2833,M,Stratum 3,74,77,53,91,83,34,69.33333333333333,68.0,0
2834,M,Stratum 3,52,53,46,11,65,35,37.0,50.333333333333336,0
2835,M,Stratum 4,68,64,78,18,4,88,36.666666666666664,70.0,0
2836,F,Stratum 4,64,71,73,74,87,94,85.0,69.33333333333333,1
2837,F,Stratum 3,79,72,85,55,85,94,78.0,78.66666666666667,1
2838,F,Stratum 4,62,69,76,99,92,100,97.0,69.0,1
2839,M,Stratum 4,85,76,78,98,73,99,90.0,79.66666666666667,0
2840,M,Stratum 2,60,62,73,28,3,87,39.333333333333336,65.0,0
2841,M,Stratum 2,62,61,62,32,32,70,44.666666666666664,61.666666666666664,0
2842,M,Stratum 3,60,57,70,94,77,85,85.33333333333333,62.333333333333336,0
2843,F,Stratum 2,59,61,62,85,65,64,71.33333333333333,60.666666666666664,1
2844,M,Stratum 3,64,72,60,74,90,74,79.33333333333333,65.33333333333333,0
2845,F,Stratum 2,52,55,46,36,24,52,37.333333333333336,51.0,1
2846,M,Stratum 2,50,40,40,49,10,32,30.333333333333332,43.333333333333336,0
2847,M,Stratum 2,67,60,57,77,74,77,76.0,61.333333333333336,0
2848,M,Stratum 2,46,61,64,21,1,86,36.0,57.0,0
2849,M,Stratum 1,55,62,53,22,51,51,41.333333333333336,56.666666666666664,0
2850,M,Stratum 2,62,68,78,93,81,97,90.33333333333333,69.33333333333333,0
2851,F,Stratum 1,50,46,45,41,54,26,40.333333333333336,47.0,1
2852,F,Stratum 3,51,43,52,19,28,50,32.333333333333336,48.666666666666664,1
2853,F,Stratum 2,49,47,48,3,26,37,22.0,48.0,1
2854,F,Stratum 3,56,55,68,72,69,83,74.66666666666667,59.666666666666664,1
2855,M,Stratum 3,74,69,67,92,85,90,89.0,70.0,0
2856,M,Stratum 3,58,55,65,61,80,77,72.66666666666667,59.333333333333336,0
2857,F,Stratum 3,62,83,67,89,89,79,85.66666666666667,70.66666666666667,1
2858,F,Stratum 3,47,48,58,41,18,86,48.333333333333336,51.0,1
2859,M,Stratum 3,57,55,48,62,56,29,49.0,53.333333333333336,0
2860,F,Stratum 3,51,55,53,72,62,87,73.66666666666667,53.0,1
2861,F,Stratum 2,57,60,73,44,24,82,50.0,63.333333333333336,1
2862,F,Stratum 3,62,58,49,37,52,68,52.333333333333336,56.333333333333336,1
2863,M,Stratum 2,53,52,71,52,57,78,62.333333333333336,58.666666666666664,0
2864,M,Stratum 2,54,53,55,71,81,56,69.33333333333333,54.0,0
2865,F,Stratum 2,52,55,73,88,36,85,69.66666666666667,60.0,1
2866,M,Stratum 2,57,53,53,3,5,32,13.333333333333334,54.333333333333336,0
2867,F,Stratum 2,44,52,48,6,17,29,17.333333333333332,48.0,1
2868,F,Stratum 3,64,64,60,44,71,65,60.0,62.666666666666664,1
2869,F,Stratum 2,45,50,52,66,81,58,68.33333333333333,49.0,1
2870,M,Stratum 2,48,55,42,8,20,24,17.333333333333332,48.333333333333336,0
2871,M,Stratum 2,47,44,41,26,16,16,19.333333333333332,44.0,0
2872,F,Stratum 3,64,64,54,81,83,59,74.33333333333333,60.666666666666664,1
2873,F,Stratum 3,56,53,62,8,15,81,34.666666666666664,57.0,1
2874,M,Stratum 2,68,64,42,6,7,31,14.666666666666666,58.0,0
2875,M,Stratum 2,52,57,49,42,68,64,58.0,52.666666666666664,0
2876,F,Stratum 4,79,69,52,94,96,69,86.33333333333333,66.66666666666667,1
2877,F,Stratum 5,60,53,64,71,67,83,73.66666666666667,59.0,1
2878,F,Stratum 3,68,71,78,99,95,95,96.33333333333333,72.33333333333333,1
2879,M,Stratum 2,53,66,45,48,59,33,46.666666666666664,54.666666666666664,0
2880,F,Stratum 3,58,65,78,85,90,92,89.0,67.0,1
2881,F,Stratum 3,59,52,45,39,71,37,49.0,52.0,1
2882,F,Stratum 2,46,53,54,74,81,45,66.66666666666667,51.0,1
2883,F,Stratum 2,54,58,65,80,99,83,87.33333333333333,59.0,1
2884,M,Stratum 2,52,53,73,78,65,95,79.33333333333333,59.333333333333336,0
2885,F,Stratum 3,51,51,48,1,2,74,25.666666666666668,50.0,1
2886,M,Stratum 3,53,53,76,52,74,95,73.66666666666667,60.666666666666664,0
2887,M,Stratum 3,62,55,52,70,68,89,75.66666666666667,56.333333333333336,0
2888,M,Stratum 2,60,59,49,75,31,24,43.333333333333336,56.0,0
2889,M,Stratum 2,64,64,50,58,83,11,50.666666666666664,59.333333333333336,0
2890,M,Stratum 3,67,64,60,82,75,93,83.33333333333333,63.666666666666664,0
2891,F,Stratum 2,52,59,48,18,24,40,27.333333333333332,53.0,1
2892,M,Stratum 3,76,83,76,100,97,99,98.66666666666667,78.33333333333333,0
2893,M,Stratum 2,60,58,64,98,84,81,87.66666666666667,60.666666666666664,0
2894,F,Stratum 2,59,57,48,71,52,70,64.33333333333333,54.666666666666664,1
2895,M,Stratum 2,79,66,70,89,73,84,82.0,71.66666666666667,0
2896,F,Stratum 2,57,56,46,52,51,49,50.666666666666664,53.0,1
2897,M,Stratum 2,56,57,53,81,92,86,86.33333333333333,55.333333333333336,0
2898,M,Stratum 4,58,65,62,64,81,88,77.66666666666667,61.666666666666664,0
2899,F,Stratum 3,71,64,68,66,59,84,69.66666666666667,67.66666666666667,1
2900,M,Stratum 3,58,61,49,36,81,29,48.666666666666664,56.0,0
2901,M,Stratum 3,44,49,52,4,8,49,20.333333333333332,48.333333333333336,0
2902,M,Stratum 2,57,57,76,77,76,86,79.66666666666667,63.333333333333336,0
2903,F,Stratum 2,52,57,59,79,81,60,73.33333333333333,56.0,1
2904,M,Stratum 3,43,56,49,12,37,12,20.333333333333332,49.333333333333336,0
2905,M,Stratum 2,62,76,71,79,91,89,86.33333333333333,69.66666666666667,0
2906,M,Stratum 3,57,64,64,63,85,84,77.33333333333333,61.666666666666664,0
2907,F,Stratum 3,77,81,67,88,85,85,86.0,75.0,1
2908,M,Stratum 4,52,66,73,86,90,90,88.66666666666667,63.666666666666664,0
2909,M,Stratum 3,67,62,67,70,90,79,79.66666666666667,65.33333333333333,0
2910,M,Stratum 4,67,68,70,69,79,84,77.33333333333333,68.33333333333333,0
2911,M,Stratum 2,64,68,52,74,77,74,75.0,61.333333333333336,0
2912,F,Stratum 3,77,76,54,94,78,61,77.66666666666667,69.0,1
2913,M,Stratum 3,64,66,71,99,89,66,84.66666666666667,67.0,0
2914,M,Stratum 2,48,48,52,72,8,16,32.0,49.333333333333336,0
2915,F,Stratum 3,64,72,67,100,88,89,92.33333333333333,67.66666666666667,1
2916,M,Stratum 3,67,66,68,92,48,91,77.0,67.0,0
2917,M,Stratum 3,48,46,53,44,47,67,52.666666666666664,49.0,0
2918,M,Stratum 3,60,58,64,65,45,79,63.0,60.666666666666664,0
2919,F,Stratum 3,44,40,40,21,28,9,19.333333333333332,41.333333333333336,1
2920,F,Stratum 2,57,59,64,68,85,85,79.33333333333333,60.0,1
2921,M,Stratum 2,33,38,46,68,23,29,40.0,39.0,0
2922,M,Stratum 2,50,48,43,77,16,8,33.666666666666664,47.0,0
2923,F,Stratum 2,49,53,43,25,3,70,32.666666666666664,48.333333333333336,1
2924,M,Stratum 2,57,59,73,63,65,87,71.66666666666667,63.0,0
2925,F,Stratum 3,55,53,43,6,26,12,14.666666666666666,50.333333333333336,1
2926,F,Stratum 4,64,64,58,84,66,74,74.66666666666667,62.0,1
2927,F,Stratum 3,68,57,50,71,60,40,57.0,58.333333333333336,1
2928,F,Stratum 4,62,53,53,20,7,67,31.333333333333332,56.0,1
2929,M,Stratum 1,62,57,59,81,88,33,67.33333333333333,59.333333333333336,0
2930,F,Stratum 3,62,62,54,74,77,59,70.0,59.333333333333336,1
2931,M,Stratum 2,52,51,48,41,78,62,60.333333333333336,50.333333333333336,0
2932,F,Stratum 2,60,64,50,36,52,23,37.0,58.0,1
2933,F,Stratum 4,70,89,80,97,95,99,97.0,79.66666666666667,1
2934,M,Stratum 4,60,55,49,54,31,66,50.333333333333336,54.666666666666664,0
2935,M,Stratum 5,64,64,60,38,72,64,58.0,62.666666666666664,0
2936,M,Stratum 3,58,69,50,79,81,93,84.33333333333333,59.0,0
2937,M,Stratum 4,85,74,65,84,93,83,86.66666666666667,74.66666666666667,0
2938,M,Stratum 4,59,57,48,25,54,65,48.0,54.666666666666664,0
2939,F,Stratum 4,64,66,78,69,79,94,80.66666666666667,69.33333333333333,1
2940,F,Stratum 3,79,83,73,96,99,88,94.33333333333333,78.33333333333333,1
2941,M,Stratum 6,62,62,76,52,7,97,52.0,66.66666666666667,0
2942,M,Stratum 3,87,81,78,97,93,96,95.33333333333333,82.0,0
2943,F,Stratum 1,62,61,65,69,66,60,65.0,62.666666666666664,1
2944,M,Stratum 4,62,58,49,90,63,49,67.33333333333333,56.333333333333336,0
2945,F,Stratum 2,55,53,52,15,37,38,30.0,53.333333333333336,1
2946,F,Stratum 2,54,53,43,30,26,44,33.333333333333336,50.0,1
2947,M,Stratum 2,50,44,52,56,27,46,43.0,48.666666666666664,0
2948,M,Stratum 2,59,53,48,32,13,24,23.0,53.333333333333336,0
2949,M,Stratum 3,60,65,57,89,93,68,83.33333333333333,60.666666666666664,0
2950,M,Stratum 2,57,58,52,27,62,44,44.333333333333336,55.666666666666664,0
2951,M,Stratum 3,44,44,48,34,14,9,19.0,45.333333333333336,0
2952,F,Stratum 1,64,58,62,84,82,86,84.0,61.333333333333336,1
2953,M,Stratum 3,72,74,62,99,94,91,94.66666666666667,69.33333333333333,0
2954,F,Stratum 3,60,55,50,21,43,46,36.666666666666664,55.0,1
2955,F,Stratum 3,50,42,48,6,8,62,25.333333333333332,46.666666666666664,1
2956,M,Stratum 1,46,44,45,16,10,32,19.333333333333332,45.0,0
2957,M,Stratum 2,47,47,42,54,71,55,60.0,45.333333333333336,0
2958,F,Stratum 1,43,55,43,23,40,4,22.333333333333332,47.0,1
2959,M,Stratum 5,57,76,78,88,64,93,81.66666666666667,70.33333333333333,0
2960,M,Stratum 2,45,55,55,45,6,50,33.666666666666664,51.666666666666664,0
2961,M,Stratum 3,41,40,48,43,15,61,39.666666666666664,43.0,0
2962,M,Stratum 2,74,59,71,97,88,81,88.66666666666667,68.0,0
2963,M,Stratum 1,52,47,46,18,25,21,21.333333333333332,48.333333333333336,0
2964,M,Stratum 2,54,46,45,47,31,29,35.666666666666664,48.333333333333336,0
2965,F,Stratum 3,58,56,52,40,47,30,39.0,55.333333333333336,1
2966,M,Stratum 2,49,56,67,93,82,82,85.66666666666667,57.333333333333336,0
2967,M,Stratum 3,64,66,49,58,75,56,63.0,59.666666666666664,0
2968,F,Stratum 3,50,42,50,5,6,44,18.333333333333332,47.333333333333336,1
2969,M,Stratum 2,59,50,50,43,37,45,41.666666666666664,53.0,0
2970,M,Stratum 3,48,57,53,29,72,47,49.333333333333336,52.666666666666664,0
2971,F,Stratum 2,64,68,60,65,93,26,61.333333333333336,64.0,1
2972,M,Stratum 2,68,55,54,77,79,42,66.0,59.0,0
2973,F,Stratum 2,54,52,52,63,39,1,34.333333333333336,52.666666666666664,1
2974,F,Stratum 3,54,60,75,46,89,100,78.33333333333333,63.0,1
2975,M,Stratum 4,87,74,75,90,85,90,88.33333333333333,78.66666666666667,0
2976,F,Stratum 5,62,69,90,76,94,94,88.0,73.66666666666667,1
2977,M,0,45,45,45,51,16,24,30.333333333333332,45.0,0
2978,M,Stratum 1,58,64,68,63,66,84,71.0,63.333333333333336,0
2979,M,Stratum 2,64,66,70,41,68,90,66.33333333333333,66.66666666666667,0
2980,M,Stratum 3,59,59,67,77,62,66,68.33333333333333,61.666666666666664,0
2981,M,Stratum 3,50,62,73,62,19,75,52.0,61.666666666666664,0
2982,F,Stratum 2,53,55,50,63,45,2,36.666666666666664,52.666666666666664,1
2983,M,Stratum 2,39,42,42,29,13,16,19.333333333333332,41.0,0
2984,M,Stratum 4,62,53,52,43,50,59,50.666666666666664,55.666666666666664,0
2985,M,Stratum 2,57,61,59,56,48,58,54.0,59.0,0
2986,M,0,41,42,50,27,57,56,46.666666666666664,44.333333333333336,0
2987,M,Stratum 2,52,59,55,65,15,80,53.333333333333336,55.333333333333336,0
2988,M,Stratum 1,50,50,48,11,17,35,21.0,49.333333333333336,0
2989,M,Stratum 2,77,64,67,97,79,52,76.0,69.33333333333333,0
2990,M,Stratum 3,62,60,58,82,59,76,72.33333333333333,60.0,0
2991,M,Stratum 2,58,52,59,7,4,47,19.333333333333332,56.333333333333336,0
2992,M,Stratum 3,60,66,41,93,79,2,58.0,55.666666666666664,0
2993,M,Stratum 3,50,45,54,65,66,40,57.0,49.666666666666664,0
2994,M,0,46,53,52,32,29,35,32.0,50.333333333333336,0
2995,F,Stratum 3,58,56,52,14,14,48,25.333333333333332,55.333333333333336,1
2996,M,Stratum 2,52,69,73,56,49,90,65.0,64.66666666666667,0
2997,M,Stratum 3,67,64,60,31,6,91,42.666666666666664,63.666666666666664,0
2998,M,Stratum 3,70,72,55,85,38,81,68.0,65.66666666666667,0
2999,M,Stratum 3,72,64,65,77,54,86,72.33333333333333,67.0,0
3000,M,Stratum 4,66,59,68,64,83,85,77.33333333333333,64.33333333333333,0
3001,F,Stratum 2,60,58,52,71,64,55,63.333333333333336,56.666666666666664,1
3002,M,Stratum 4,64,61,58,81,94,83,86.0,61.0,0
3003,M,Stratum 2,68,62,59,62,5,61,42.666666666666664,63.0,0
3004,M,Stratum 1,67,62,55,56,61,61,59.333333333333336,61.333333333333336,0
3005,M,Stratum 2,57,59,48,41,12,3,18.666666666666668,54.666666666666664,0
3006,M,Stratum 2,62,59,48,76,70,44,63.333333333333336,56.333333333333336,0
3007,F,Stratum 4,58,59,42,40,43,14,32.333333333333336,53.0,1
3008,M,Stratum 2,54,52,43,39,33,9,27.0,49.666666666666664,0
3009,M,Stratum 3,64,66,64,91,98,89,92.66666666666667,64.66666666666667,0
3010,M,Stratum 2,51,52,40,39,14,48,33.666666666666664,47.666666666666664,0
3011,M,Stratum 2,64,62,57,87,73,75,78.33333333333333,61.0,0
3012,M,Stratum 2,56,60,68,66,62,73,67.0,61.333333333333336,0
3013,M,Stratum 2,48,45,58,48,30,64,47.333333333333336,50.333333333333336,0
3014,F,Stratum 1,60,58,73,78,62,65,68.33333333333333,63.666666666666664,1
3015,M,Stratum 1,35,26,30,32,15,25,24.0,30.333333333333332,0
3016,F,Stratum 2,53,53,52,18,76,12,35.333333333333336,52.666666666666664,1
3017,M,Stratum 2,52,48,59,49,13,66,42.666666666666664,53.0,0
3018,M,Stratum 2,47,55,57,61,26,51,46.0,53.0,0
3019,F,Stratum 2,46,59,52,68,48,52,56.0,52.333333333333336,1
3020,M,Stratum 3,64,66,62,45,2,77,41.333333333333336,64.0,0
3021,M,Stratum 3,52,55,70,33,18,76,42.333333333333336,59.0,0
3022,M,Stratum 3,44,45,65,46,41,74,53.666666666666664,51.333333333333336,0
3023,M,0,41,40,38,15,4,10,9.666666666666666,39.666666666666664,0
3024,F,Stratum 2,60,61,59,65,74,56,65.0,60.0,1
3025,M,Stratum 1,48,47,50,38,24,59,40.333333333333336,48.333333333333336,0
3026,F,Stratum 3,41,42,42,36,6,25,22.333333333333332,41.666666666666664,1
3027,M,Stratum 3,51,53,46,43,38,63,48.0,50.0,0
3028,M,Stratum 2,59,68,42,79,13,2,31.333333333333332,56.333333333333336,0
3029,M,Stratum 1,64,55,45,48,7,79,44.666666666666664,54.666666666666664,0
3030,F,Stratum 1,70,61,50,26,68,49,47.666666666666664,60.333333333333336,1
3031,M,Stratum 5,60,60,76,84,87,98,89.66666666666667,65.33333333333333,0
3032,M,Stratum 5,74,68,80,90,99,100,96.33333333333333,74.0,0
3033,F,Stratum 1,70,72,43,65,29,47,47.0,61.666666666666664,1
3034,M,Stratum 1,57,59,48,40,31,28,33.0,54.666666666666664,0
3035,M,Stratum 3,72,66,70,74,60,89,74.33333333333333,69.33333333333333,0
3036,M,Stratum 1,45,45,42,36,53,8,32.333333333333336,44.0,0
3037,F,Stratum 1,43,47,45,32,20,40,30.666666666666668,45.0,1
3038,M,Stratum 1,50,48,38,52,25,20,32.333333333333336,45.333333333333336,0
3039,F,Stratum 1,52,57,43,44,62,23,43.0,50.666666666666664,1
3040,M,Stratum 1,59,55,67,58,33,88,59.666666666666664,60.333333333333336,0
3041,F,Stratum 2,54,55,41,58,49,6,37.666666666666664,50.0,1
3042,M,Stratum 1,62,58,52,46,21,75,47.333333333333336,57.333333333333336,0
3043,M,Stratum 1,62,62,55,88,47,62,65.66666666666667,59.666666666666664,0
3044,F,Stratum 1,50,50,50,50,63,39,50.666666666666664,50.0,1
3045,M,Stratum 1,45,47,49,14,61,79,51.333333333333336,47.0,0
3046,M,Stratum 1,54,55,48,44,76,71,63.666666666666664,52.333333333333336,0
3047,M,Stratum 1,62,64,49,53,8,77,46.0,58.333333333333336,0
3048,M,Stratum 1,62,58,58,83,65,79,75.66666666666667,59.333333333333336,0
3049,M,Stratum 1,49,53,43,28,47,70,48.333333333333336,48.333333333333336,0
3050,M,Stratum 1,62,57,48,35,12,27,24.666666666666668,55.666666666666664,0
3051,M,Stratum 1,54,52,49,26,40,18,28.0,51.666666666666664,0
3052,M,Stratum 1,43,50,46,14,25,22,20.333333333333332,46.333333333333336,0
3053,F,Stratum 2,59,59,43,48,63,15,42.0,53.666666666666664,1
3054,M,Stratum 2,51,59,53,70,100,67,79.0,54.333333333333336,0
3055,M,Stratum 1,64,66,50,53,46,60,53.0,60.0,0
3056,M,Stratum 1,43,50,45,15,25,58,32.666666666666664,46.0,0
3057,M,Stratum 1,44,56,42,55,64,34,51.0,47.333333333333336,0
3058,M,Stratum 1,48,57,43,40,19,15,24.666666666666668,49.333333333333336,0
3059,M,Stratum 1,62,68,48,98,100,74,90.66666666666667,59.333333333333336,0
3060,F,Stratum 1,50,47,43,15,50,11,25.333333333333332,46.666666666666664,1
3061,F,Stratum 2,36,29,41,8,9,2,6.333333333333333,35.333333333333336,1
3062,M,Stratum 1,62,60,62,79,15,83,59.0,61.333333333333336,0
3063,F,Stratum 1,54,46,53,65,53,42,53.333333333333336,51.0,1
3064,M,Stratum 1,41,50,50,48,78,55,60.333333333333336,47.0,0
3065,M,Stratum 1,47,51,41,39,82,28,49.666666666666664,46.333333333333336,0
3066,F,Stratum 2,44,52,38,56,77,2,45.0,44.666666666666664,1
3067,M,Stratum 1,70,66,53,90,83,90,87.66666666666667,63.0,0
3068,F,Stratum 1,53,53,42,36,29,21,28.666666666666668,49.333333333333336,1
3069,M,Stratum 1,64,61,54,48,67,27,47.333333333333336,59.666666666666664,0
3070,M,Stratum 2,76,69,71,43,17,86,48.666666666666664,72.0,0
3071,F,Stratum 1,36,36,55,47,2,59,36.0,42.333333333333336,1
3072,F,Stratum 3,60,57,55,38,43,52,44.333333333333336,57.333333333333336,1
3073,F,Stratum 1,41,44,46,45,13,7,21.666666666666668,43.666666666666664,1
3074,M,Stratum 1,56,57,52,55,30,57,47.333333333333336,55.0,0
3075,M,Stratum 3,74,77,76,90,82,90,87.33333333333333,75.66666666666667,0
3076,M,Stratum 1,38,40,38,4,3,30,12.333333333333334,38.666666666666664,0
3077,F,Stratum 1,60,60,57,59,41,58,52.666666666666664,59.0,1
3078,M,Stratum 4,51,53,53,19,46,85,50.0,52.333333333333336,0
3079,M,Stratum 2,64,69,57,41,91,68,66.66666666666667,63.333333333333336,0
3080,M,Stratum 5,43,55,43,61,3,40,34.666666666666664,47.0,0
3081,M,Stratum 3,74,71,78,89,94,90,91.0,74.33333333333333,0
3082,M,Stratum 4,44,53,60,28,55,85,56.0,52.333333333333336,0
3083,F,Stratum 2,52,55,54,56,16,56,42.666666666666664,53.666666666666664,1
3084,M,Stratum 3,54,66,58,98,11,71,60.0,59.333333333333336,0
3085,M,Stratum 5,56,61,67,97,14,91,67.33333333333333,61.333333333333336,0
3086,F,Stratum 2,76,74,78,98,91,91,93.33333333333333,76.0,1
3087,M,Stratum 4,62,64,58,67,47,80,64.66666666666667,61.333333333333336,0
3088,M,Stratum 2,64,69,58,93,96,76,88.33333333333333,63.666666666666664,0
3089,F,Stratum 3,58,69,60,73,40,87,66.66666666666667,62.333333333333336,1
3090,M,Stratum 4,56,57,60,23,3,71,32.333333333333336,57.666666666666664,0
3091,F,Stratum 5,67,71,60,73,62,91,75.33333333333333,66.0,1
3092,F,Stratum 5,70,66,60,68,40,76,61.333333333333336,65.33333333333333,1
3093,F,Stratum 4,62,61,58,65,30,73,56.0,60.333333333333336,1
3094,F,Stratum 3,62,65,62,51,69,52,57.333333333333336,63.0,1
3095,M,Stratum 2,60,66,65,79,78,76,77.66666666666667,63.666666666666664,0
3096,M,Stratum 3,68,62,60,75,48,78,67.0,63.333333333333336,0
3097,M,Stratum 2,64,60,53,54,47,25,42.0,59.0,0
3098,F,Stratum 4,68,64,60,45,45,60,50.0,64.0,1
3099,F,Stratum 3,48,40,53,64,80,74,72.66666666666667,47.0,1
3100,M,Stratum 1,58,56,57,26,51,41,39.333333333333336,57.0,0
3101,M,Stratum 2,52,53,49,49,53,15,39.0,51.333333333333336,0
3102,M,Stratum 2,51,57,45,34,35,62,43.666666666666664,51.0,0
3103,M,Stratum 2,47,48,48,38,49,12,33.0,47.666666666666664,0
3104,M,Stratum 3,71,69,75,95,84,85,88.0,71.66666666666667,0
3105,M,Stratum 2,64,69,49,18,49,83,50.0,60.666666666666664,0
3106,F,Stratum 1,62,61,58,70,41,86,65.66666666666667,60.333333333333336,1
3107,F,Stratum 1,67,77,57,63,48,84,65.0,67.0,1
3108,M,Stratum 2,51,52,55,46,96,72,71.33333333333333,52.666666666666664,0
3109,F,Stratum 4,64,64,64,65,84,75,74.66666666666667,64.0,1
3110,F,Stratum 3,60,66,58,81,42,80,67.66666666666667,61.333333333333336,1
3111,M,Stratum 3,56,52,53,50,23,40,37.666666666666664,53.666666666666664,0
3112,F,Stratum 2,57,52,62,48,40,34,40.666666666666664,57.0,1
3113,M,Stratum 3,59,57,70,24,7,23,18.0,62.0,0
3114,M,Stratum 3,62,66,59,57,87,75,73.0,62.333333333333336,0
3115,M,Stratum 2,62,61,62,86,79,61,75.33333333333333,61.666666666666664,0
3116,M,Stratum 2,79,71,57,68,93,54,71.66666666666667,69.0,0
3117,M,Stratum 1,57,53,52,48,67,49,54.666666666666664,54.0,0
3118,M,Stratum 4,67,69,65,4,94,81,59.666666666666664,67.0,0
3119,M,Stratum 1,64,53,60,94,92,67,84.33333333333333,59.0,0
3120,M,Stratum 3,59,59,52,54,70,10,44.666666666666664,56.666666666666664,0
3121,M,Stratum 2,33,40,43,21,51,53,41.666666666666664,38.666666666666664,0
3122,M,Stratum 3,54,56,50,37,30,49,38.666666666666664,53.333333333333336,0
3123,M,Stratum 3,50,53,54,70,78,68,72.0,52.333333333333336,0
3124,M,Stratum 2,60,55,49,80,84,45,69.66666666666667,54.666666666666664,0
3125,M,Stratum 3,64,66,62,61,68,71,66.66666666666667,64.0,0
3126,F,Stratum 2,67,68,70,92,88,96,92.0,68.33333333333333,1
3127,M,Stratum 3,62,65,52,12,74,41,42.333333333333336,59.666666666666664,0
3128,M,Stratum 3,64,57,65,74,32,86,64.0,62.0,0
3129,F,Stratum 2,62,52,54,33,16,43,30.666666666666668,56.0,1
3130,M,Stratum 1,57,55,53,30,3,39,24.0,55.0,0
3131,F,Stratum 2,53,60,46,10,11,33,18.0,53.0,1
3132,F,Stratum 1,52,50,50,80,83,75,79.33333333333333,50.666666666666664,1
3133,F,Stratum 2,66,83,71,50,83,87,73.33333333333333,73.33333333333333,1
3134,M,Stratum 1,47,48,50,21,42,35,32.666666666666664,48.333333333333336,0
3135,F,Stratum 2,57,62,41,61,7,31,33.0,53.333333333333336,1
3136,F,Stratum 2,52,50,42,28,18,12,19.333333333333332,48.0,1
3137,F,Stratum 1,57,62,48,62,67,62,63.666666666666664,55.666666666666664,1
3138,F,Stratum 1,38,45,38,8,13,53,24.666666666666668,40.333333333333336,1
3139,M,Stratum 1,54,61,57,75,81,77,77.66666666666667,57.333333333333336,0
