,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
7009,M,Stratum_4,0.5208101298467811,0.9184128569602956,1.622555523422426,1.3662943148009008,1.2697790420877393,0.921810695885449,1.4340893526654654,1.2705989154221786,-0.8272793395915531
7010,M,Stratum_3,1.0195196832399145,0.9184128569602956,-0.19590903166919238,0.968702389611761,1.0628242540580304,0.6472480848423497,1.0832973830188282,0.5631259865195267,-0.8272793395915531
7011,F,Stratum_2,0.3213263084895278,-1.0577694568340192,-0.6854956426553973,0.932557669140021,-1.627587990328183,0.8041410054384064,-0.012927522126914089,-0.5823063745609577,1.2086841511224595
7012,F,Stratum_5,1.3187454152757945,1.2148402040294428,1.622555523422426,1.3301495943291608,1.4077489007742117,1.1179268466305199,1.5510200092143442,1.6411799734188048,1.2086841511224595
7013,M,Stratum_2,0.42106821916815446,-0.4649147626957248,-0.6854956426553973,0.10122909829000158,-0.28238186813507626,-0.5686720497770897,-0.2906378314305018,-0.34648206492674083,-0.8272793395915531
7014,M,Stratum_2,2.5156483434193144,1.6100766667883057,1.412732690142624,1.3662943148009008,1.3042715067593573,0.5688016245443214,1.3171586961165862,2.079139405596638,-0.8272793395915531
7015,F,Stratum_4,1.119261593918541,-0.26729653131629333,0.9930870235830197,-2.031309409542657,-1.4896181316417105,0.13734609290516545,-1.4014790686448537,0.7652611090631415,1.2086841511224595
7016,F,Stratum_3,0.12184248713227447,0.12793993144256965,-0.19590903166919238,-0.40479698831435806,1.235286577416121,0.6864713149913639,0.6155747568233114,-0.009590194020715846,1.2086841511224595
7017,M,Stratum_2,0.7202939512040345,-0.06967829993686184,-0.6155546982287966,-0.2602181064273982,-0.489336656164785,-0.37255589903201886,-0.4514174841852109,-0.07696856820192055,-0.8272793395915531
7018,F,Stratum_2,-0.37686706626085886,-0.6625329940751563,-0.8253775315085988,0.7518340667813211,-0.5238291208364031,-2.372940636631742,-0.8022094538318483,-0.7507523100139705,1.2086841511224595
7019,M,Stratum_3,2.615390254097941,2.1041222452368844,0.433559468170214,1.1132812714987208,-1.2481708789403836,1.0787036164815056,0.3232481154511133,1.8096259088718178,-0.8272793395915531
7020,F,Stratum_3,-0.7758347089753656,-0.6625329940751563,0.2237366348904119,-1.9228752481274372,-1.6965729196714192,0.3726854737992505,-1.357630072439024,-0.3801712520173428,1.2086841511224595
7021,F,Stratum_2,-0.8755766196539921,-0.4649147626957248,-0.8953184759351995,0.028939657346521628,0.924854395371558,-0.5294488196280756,0.2063174589022346,-0.8855090583763799,1.2086841511224595
7022,M,Stratum_1,-1.3742861730471254,-1.6506241509723136,-0.8253775315085988,-0.8023889135034978,-0.489336656164785,-0.41177912918103304,-0.6852787972829689,-1.4245360518260197,-0.8272793395915531
7023,M,Stratum_1,0.12184248713227447,-0.5637238783854406,-0.6854956426553973,-2.031309409542657,-1.9380201723727462,0.2942390135012221,-1.5330260572623429,-0.48123881328915025,-0.8272793395915531
7024,M,Stratum_1,-1.1748023516898722,-1.2553876882134507,-0.9652594203618002,0.42653158253566137,-1.0067236262390569,-1.6276992638004724,-0.8606747821062877,-1.2897793034636096,-0.8272793395915531
7025,F,Stratum_2,1.0195196832399145,0.6219855098911483,1.2728508012894226,0.39038686206392137,1.200794112744503,1.1179268466305199,1.0832973830188282,1.1695313541503711,1.2086841511224595
7026,F,Stratum_4,0.5208101298467811,-0.06967829993686184,0.013913801610609764,0.6433999053661013,-0.7997688382093481,-0.5294488196280756,-0.27602149936189213,0.15885574143229628,1.2086841511224595
7027,M,Stratum_4,-0.17738324490360552,-0.06967829993686184,0.7133232458766169,-0.2602181064273982,-1.351648272955238,1.0394803863324915,-0.2906378314305018,0.2599233027041037,-0.8272793395915531
7028,F,Stratum_1,-2.2719633691547654,-1.4530059195928822,-1.1051413092150015,-0.477086429257838,0.20051263726757743,-0.7255649703731464,-0.3783358238421612,-1.7951171098226466,1.2086841511224595
7029,F,Stratum_4,1.0195196832399145,-1.3541968039031664,0.3636185237436133,-1.9228752481274372,-0.3168743328066944,0.6472480848423497,-0.6706624652143592,0.05778818016048886,1.2086841511224595
7030,F,Stratum_3,0.3213263084895278,-0.5637238783854406,0.3636185237436133,-0.7300994725600178,0.6144222133269949,0.01967640245812291,-0.027543854195523774,0.09147736725109158,1.2086841511224595
7031,M,Stratum_3,0.12184248713227447,0.9184128569602956,-0.8953184759351995,1.004847110083501,0.3384824959540499,-0.21566297843596213,0.46941143613721265,-0.07696856820192055,-0.8272793395915531
7032,M,Stratum_3,0.42106821916815446,0.3255581628220011,0.433559468170214,1.1132812714987208,0.8213770013567036,1.0002571561834772,1.1709953754304876,0.4620584252477193,-0.8272793395915531
7033,M,Stratum_3,-1.1748023516898722,-0.06967829993686184,-0.6854956426553973,-0.2240733859556582,0.5109448193121405,0.13734609290516545,0.17708479476501462,-0.7507523100139705,-0.8272793395915531
7034,M,Stratum_2,-1.7732538157616322,-0.4649147626957248,-1.3149641424948038,-0.585520590673058,-1.041216090910675,-1.51002957335343,-1.240699415890145,-1.390846864735417,-0.8272793395915531
7035,M,Stratum_4,1.0195196832399145,1.6100766667883057,1.412732690142624,1.2217154329139408,1.4077489007742117,1.0002571561834772,1.4633220168026848,1.5738015992376009,-0.8272793395915531
7036,F,Stratum_4,1.717713057990301,0.9184128569602956,1.1329689124362212,0.7879787872530611,-0.9722311615674387,0.5295783943953072,0.10400313442196495,1.43904485087519,1.2086841511224595
7037,F,Stratum_2,-1.5737699944043788,-1.6506241509723136,-0.8953184759351995,-1.8867305276556972,-1.7655578490146555,-0.4510023593300472,-1.6791893779484415,-1.5256036130978272,1.2086841511224595
7038,F,Stratum_3,-0.2771251555822322,-0.26729653131629333,-0.2658499760957931,-1.4891386024665574,-1.6620804549998012,-0.37255589903201886,-1.4453280648506834,-0.31279287783613813,1.2086841511224595
7039,F,Stratum_2,-0.8755766196539921,-0.4649147626957248,-0.19590903166919238,-0.8385336339752378,0.02805031390948682,0.4119087039482647,-0.1737071748816228,-0.5486171874703557,1.2086841511224595
7040,M,Stratum_1,0.022100576453647804,0.12793993144256965,-0.8953184759351995,-0.9108230749187177,0.7523920720134674,0.921810695885449,0.29401545131389395,-0.3801712520173428,-0.8272793395915531
7041,M,Stratum_2,-0.07764133422497886,0.12793993144256965,-0.6854956426553973,0.13737381876174157,1.2697790420877393,-1.313913422608359,0.10400313442196495,-0.31279287783613813,-0.8272793395915531
7042,M,Stratum_2,-0.07764133422497886,0.3255581628220011,-0.9652594203618002,-0.585520590673058,-0.07542708010536754,0.2942390135012221,-0.1590908428130128,-0.3801712520173428,-0.8272793395915531
7043,F,Stratum_2,-2.5711891011906456,-0.9589603411443035,0.1537956904638112,-1.7421516457687372,-1.9725126370443642,-0.5294488196280756,-1.7376547062228815,-1.1213333680105975,1.2086841511224595
7044,F,Stratum_2,1.119261593918541,0.6219855098911483,-0.4756728093755952,0.3542421415921814,0.8213770013567036,-0.41177912918103304,0.3378644475197236,0.36099086397591185,1.2086841511224595
7045,F,Stratum_2,0.3213263084895278,-0.26729653131629333,-0.2658499760957931,-0.7300994725600178,0.20051263726757743,-0.09799328798891961,-0.24678883522467215,-0.11065775529252327,1.2086841511224595
7046,M,Stratum_4,2.1166807007048076,1.2148402040294428,1.9722602455554297,1.040991830555241,1.0628242540580304,1.157150076779534,1.3025423640479765,2.079139405596638,-0.8272793395915531
7047,F,Stratum_1,3.4133255395269546,0.9184128569602956,1.1329689124362212,1.1855707124422008,1.3387639714309754,0.9610339260344631,1.4048566885282456,2.0117610314154324,1.2086841511224595
7048,F,Stratum_1,-1.9727376371188854,-1.9470514980414608,-1.3149641424948038,-1.1999808386926376,-1.5930955256565649,0.13734609290516545,-1.109152427272656,-1.9635630452756596,1.2086841511224595
7049,F,Stratum_2,-1.0750604410112454,-0.4649147626957248,-0.6155546982287966,-1.8867305276556972,-1.1446934849255292,-1.078574041714274,-1.649956713811222,-0.8181306841951752,1.2086841511224595
7050,M,Stratum_2,-0.9753185303326188,-1.0577694568340192,-0.4756728093755952,-0.7662441930317578,-0.9722311615674387,-0.17643974828694797,-0.7875931217632383,-0.9191982454669826,-0.8272793395915531
7051,F,Stratum_2,1.0195196832399145,0.9184128569602956,2.3219649676884333,1.1132812714987208,1.2697790420877393,0.9610339260344631,1.3463913602538062,1.7759367217812156,1.2086841511224595
7052,M,Stratum_2,-1.1748023516898722,-1.848242382351745,-0.3357909205223938,-2.031309409542657,-1.627587990328183,0.6864713149913639,-1.2553157479587547,-1.188711742191802,-0.8272793395915531
7053,F,Stratum_3,1.418487325954421,1.2148402040294428,2.3219649676884333,0.17351853923348154,0.9938393247147942,1.2748197672265764,0.9663667264699488,2.0117610314154324,1.2086841511224595
7054,M,Stratum_3,-0.9753185303326188,-0.4649147626957248,-1.3849050869214046,0.17351853923348154,-0.006442150762131301,-1.7061457240985007,-0.5683481407340899,-1.1550225551012,-0.8272793395915531
7055,F,Stratum_3,-0.6760927982967389,-1.3541968039031664,-0.4756728093755952,-0.04334978359695832,0.40746742529728613,0.3726854737992505,0.29401545131389395,-0.9191982454669826,1.2086841511224595
7056,F,Stratum_2,0.5208101298467811,0.42436727851171685,0.5734413570234155,1.1494259919704608,-1.8690352430295099,0.725694545140378,-0.05677651833274377,0.5968151736101287,1.2086841511224595
7057,F,Stratum_3,-0.37686706626085886,0.9184128569602956,-0.9652594203618002,0.4626763030074013,0.5454372839837587,-0.33333266888300467,0.29401545131389395,-0.27910369074553537,1.2086841511224595
7058,F,Stratum_2,-0.7758347089753656,-0.8601512254545878,-0.2658499760957931,0.3542421415921814,-1.1102010202539112,0.6080248546933356,-0.10062551453857345,-0.6833739358327651,1.2086841511224595
7059,F,Stratum_2,0.5208101298467811,1.2148402040294428,0.3636185237436133,-0.40479698831435806,-0.006442150762131301,0.09812286275615126,-0.12985817867579313,0.7652611090631415,1.2086841511224595
7060,M,Stratum_3,-0.17738324490360552,0.12793993144256965,0.3636185237436133,-0.007205063125218346,-0.5928140501796394,0.8433642355874206,0.060154138216135265,0.15885574143229628,-0.8272793395915531
7061,F,Stratum_2,-0.2771251555822322,-0.6625329940751563,-0.19590903166919238,1.004847110083501,0.5454372839837587,0.921810695885449,0.9809830585385585,-0.4138604391079455,1.2086841511224595
