,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
1594,M,Stratum_2,0.4605263157894737,0.68,0.3108108108108108,0.8888888888888888,0.9292929292929293,0.8383838383838383,0.8855218855218856,0.44144144144144143,0.0
1595,M,Stratum_2,0.4605263157894737,0.64,0.25675675675675674,0.30303030303030304,0.6262626262626263,0.6464646464646465,0.5252525252525253,0.40540540540540543,0.0
1596,M,Stratum_2,0.19736842105263158,0.48,0.1891891891891892,0.0,0.24242424242424243,0.24242424242424243,0.16161616161616163,0.22072072072072074,0.0
1597,M,Stratum_2,0.631578947368421,0.58,0.5540540540540541,0.9595959595959596,0.9393939393939394,0.898989898989899,0.9326599326599326,0.5360360360360361,0.0
1598,M,Stratum_1,0.5657894736842105,0.71,0.43243243243243246,0.8484848484848485,0.43434343434343436,0.15151515151515152,0.47811447811447816,0.5315315315315314,0.0
1599,M,Stratum_2,0.4605263157894737,0.55,0.2702702702702703,0.45454545454545453,0.7070707070707071,0.6262626262626263,0.5959595959595959,0.3693693693693694,0.0
1600,M,Stratum_2,0.35526315789473684,0.52,0.22972972972972974,0.36363636363636365,0.42424242424242425,0.5050505050505051,0.43097643097643096,0.3063063063063063,0.0
1601,M,Stratum_1,0.4342105263157895,0.61,0.22972972972972974,0.9696969696969697,0.8282828282828283,0.020202020202020204,0.6060606060606061,0.37387387387387383,0.0
1602,M,Stratum_3,0.3157894736842105,0.42,0.1891891891891892,0.3939393939393939,0.16161616161616163,0.10101010101010101,0.21885521885521886,0.23423423423423426,0.0
1603,F,Stratum_2,0.35526315789473684,0.59,0.5945945945945946,0.020202020202020204,0.020202020202020204,0.696969696969697,0.24579124579124578,0.4594594594594595,1.0
1604,F,Stratum_1,0.35526315789473684,0.53,0.22972972972972974,0.0707070707070707,0.24242424242424243,0.37373737373737376,0.22895622895622897,0.3108108108108108,1.0
1605,M,Stratum_1,0.3157894736842105,0.45,0.2972972972972973,0.18181818181818182,0.6767676767676768,0.1414141414141414,0.3333333333333333,0.28378378378378377,0.0
1606,F,Stratum_2,0.39473684210526316,0.57,0.35135135135135137,0.898989898989899,0.8080808080808081,0.696969696969697,0.8013468013468013,0.3828828828828829,1.0
1607,M,Stratum_2,0.631578947368421,0.71,0.35135135135135137,0.8585858585858586,0.9595959595959596,0.7777777777777778,0.8653198653198654,0.527027027027027,0.0
1608,M,Stratum_1,0.5263157894736842,0.59,0.3108108108108108,0.7171717171717171,0.7777777777777778,0.797979797979798,0.7643097643097644,0.42342342342342343,0.0
1609,F,Stratum_2,0.5263157894736842,0.56,0.32432432432432434,0.9696969696969697,0.797979797979798,0.5959595959595959,0.7878787878787878,0.4144144144144144,1.0
1610,F,Stratum_2,0.6842105263157895,0.83,0.4594594594594595,0.7777777777777778,0.9292929292929293,0.7878787878787878,0.8316498316498316,0.6351351351351351,1.0
1611,M,Stratum_2,0.6578947368421053,0.71,0.21621621621621623,0.8181818181818182,0.8181818181818182,0.6262626262626263,0.7542087542087542,0.490990990990991,0.0
1612,F,Stratum_2,0.4605263157894737,0.6,0.3918918918918919,0.5454545454545454,0.6363636363636364,0.6565656565656566,0.6127946127946128,0.43243243243243246,1.0
1613,M,Stratum_3,0.6052631578947368,0.64,0.4189189189189189,0.8888888888888888,0.9797979797979798,0.8686868686868687,0.9124579124579124,0.509009009009009,0.0
