,HI_GRADE_AVG,GENDER_bin,STRATUM_0,STRATUM_Stratum_1,STRATUM_Stratum_2,STRATUM_Stratum_3,STRATUM_Stratum_4,STRATUM_Stratum_5,STRATUM_Stratum_6
2252,71.0,1,0,0,1,0,0,0,0
11241,72.66666666666667,0,0,0,0,0,0,1,0
11047,45.66666666666666,1,0,1,0,0,0,0,0
6095,55.66666666666666,1,0,0,0,1,0,0,0
12103,73.33333333333333,1,0,0,0,0,1,0,0
6186,56.333333333333336,1,0,0,1,0,0,0,0
11724,66.66666666666667,0,0,0,1,0,0,0,0
5573,59.0,0,0,0,0,1,0,0,0
9735,53.66666666666666,0,0,1,0,0,0,0,0
99,65.0,0,0,0,0,0,1,0,0
9841,47.66666666666666,0,0,0,0,1,0,0,0
1163,59.66666666666666,0,0,0,0,0,0,1,0
1771,63.333333333333336,0,0,0,1,0,0,0,0
1449,55.66666666666666,1,0,0,1,0,0,0,0
1647,53.66666666666666,0,0,1,0,0,0,0,0
6981,63.0,0,0,0,0,1,0,0,0
6242,53.333333333333336,1,0,0,0,1,0,0,0
12276,62.333333333333336,1,0,0,1,0,0,0,0
275,68.33333333333333,0,0,0,0,0,1,0,0
11015,55.333333333333336,1,0,0,1,0,0,0,0
11806,60.0,0,0,0,1,0,0,0,0
8520,55.0,1,0,0,0,1,0,0,0
10772,50.333333333333336,0,0,0,0,1,0,0,0
11965,77.33333333333333,1,0,0,0,1,0,0,0
3606,49.66666666666666,0,0,0,1,0,0,0,0
9809,46.333333333333336,0,0,0,1,0,0,0,0
4509,58.0,0,0,0,0,1,0,0,0
4765,56.333333333333336,0,0,0,0,0,1,0,0
7344,51.0,0,0,0,0,1,0,0,0
9953,59.333333333333336,0,0,0,0,1,0,0,0
11702,70.0,1,0,0,0,1,0,0,0
4272,64.0,0,0,0,0,0,1,0,0
3316,60.0,0,0,0,0,1,0,0,0
527,63.66666666666666,1,0,1,0,0,0,0,0
5885,73.0,1,0,0,0,1,0,0,0
94,73.33333333333333,1,0,0,1,0,0,0,0
2437,74.33333333333333,0,0,0,0,0,1,0,0
2258,84.33333333333333,0,0,0,1,0,0,0,0
5231,83.0,1,0,0,1,0,0,0,0
10283,63.0,0,0,0,1,0,0,0,0
589,52.0,0,0,0,0,1,0,0,0
4790,67.0,0,0,0,0,0,0,1,0
8705,47.66666666666666,0,0,0,1,0,0,0,0
10716,75.33333333333333,1,0,0,0,1,0,0,0
480,43.0,0,0,0,1,0,0,0,0
8287,56.333333333333336,1,0,0,1,0,0,0,0
3944,52.66666666666666,0,0,1,0,0,0,0,0
3535,69.33333333333333,0,0,0,0,1,0,0,0
11489,60.333333333333336,0,0,0,0,1,0,0,0
8725,75.33333333333333,1,0,0,0,1,0,0,0
2235,71.0,1,0,0,0,1,0,0,0
5073,52.0,1,0,0,1,0,0,0,0
8817,45.66666666666666,0,0,1,0,0,0,0,0
7832,69.66666666666667,0,0,0,1,0,0,0,0
10491,48.0,0,0,1,0,0,0,0,0
8601,53.0,1,0,0,1,0,0,0,0
11024,51.333333333333336,1,0,1,0,0,0,0,0
9795,81.33333333333333,0,0,0,0,1,0,0,0
191,54.333333333333336,0,0,0,0,1,0,0,0
10361,47.0,1,0,0,1,0,0,0,0
5237,45.0,1,0,0,1,0,0,0,0
9729,58.333333333333336,1,0,0,1,0,0,0,0
10315,54.0,0,0,0,1,0,0,0,0
6634,72.66666666666667,0,0,0,0,0,1,0,0
8463,55.0,0,0,0,1,0,0,0,0
11042,61.333333333333336,1,0,0,0,0,1,0,0
9315,60.333333333333336,0,0,0,0,1,0,0,0
6450,68.66666666666667,0,0,1,0,0,0,0,0
3353,53.0,0,0,0,0,1,0,0,0
8897,56.0,1,0,0,1,0,0,0,0
2828,57.333333333333336,0,0,0,0,1,0,0,0
3680,57.333333333333336,1,0,0,1,0,0,0,0
5591,89.0,0,0,0,0,0,1,0,0
7698,67.33333333333333,0,0,0,0,1,0,0,0
8120,48.333333333333336,0,0,0,1,0,0,0,0
3667,59.0,0,0,0,1,0,0,0,0
587,66.0,1,0,0,0,0,1,0,0
3354,53.333333333333336,0,0,1,0,0,0,0,0
3356,62.66666666666666,0,0,0,0,1,0,0,0
7628,66.33333333333333,0,0,0,0,1,0,0,0
3699,49.66666666666666,0,0,1,0,0,0,0,0
9359,37.66666666666666,0,0,0,1,0,0,0,0
9113,57.66666666666666,0,0,0,0,1,0,0,0
11216,62.0,1,0,0,0,0,0,0,1
794,69.33333333333333,0,0,0,0,1,0,0,0
6695,62.0,0,0,0,1,0,0,0,0
8819,57.0,1,0,1,0,0,0,0,0
9879,59.0,0,0,0,1,0,0,0,0
11649,64.0,0,0,0,0,0,1,0,0
476,66.66666666666667,0,0,0,0,1,0,0,0
11477,67.0,0,0,0,0,0,0,0,1
9731,75.0,1,0,0,0,1,0,0,0
7273,68.66666666666667,0,0,0,1,0,0,0,0
9873,56.66666666666666,0,0,0,1,0,0,0,0
3224,77.0,0,0,0,0,1,0,0,0
5165,69.33333333333333,0,0,0,0,0,1,0,0
1091,42.0,0,0,0,0,1,0,0,0
8215,52.333333333333336,1,0,0,0,1,0,0,0
667,70.0,0,0,0,1,0,0,0,0
283,82.0,0,0,0,0,0,1,0,0
7241,67.33333333333333,1,0,0,1,0,0,0,0
5021,61.66666666666666,1,0,0,1,0,0,0,0
2849,56.66666666666666,0,0,1,0,0,0,0,0
1324,48.0,0,0,0,1,0,0,0,0
2230,58.66666666666666,1,0,1,0,0,0,0,0
4491,64.66666666666667,0,0,0,0,0,0,1,0
10432,63.0,1,0,0,1,0,0,0,0
8226,57.333333333333336,1,0,1,0,0,0,0,0
4704,68.66666666666667,0,0,0,0,0,1,0,0
7973,54.0,1,0,1,0,0,0,0,0
2522,70.33333333333333,0,0,0,0,1,0,0,0
6124,55.333333333333336,0,0,1,0,0,0,0,0
11625,58.0,1,0,0,0,1,0,0,0
8478,55.0,0,0,0,1,0,0,0,0
11276,68.66666666666667,0,0,0,0,0,0,0,1
6443,69.33333333333333,0,0,0,1,0,0,0,0
7294,45.333333333333336,1,0,0,1,0,0,0,0
7114,51.0,1,0,0,1,0,0,0,0
8465,51.0,0,0,0,1,0,0,0,0
4636,42.333333333333336,1,0,0,0,0,0,1,0
3207,59.0,1,0,0,1,0,0,0,0
6565,67.0,0,0,0,0,1,0,0,0
4550,53.66666666666666,1,0,0,1,0,0,0,0
916,60.333333333333336,1,0,1,0,0,0,0,0
6246,65.0,0,0,0,0,1,0,0,0
1268,70.33333333333333,0,0,0,0,0,1,0,0
1181,67.0,0,0,0,0,0,1,0,0
3041,50.0,1,0,0,1,0,0,0,0
8761,56.0,1,0,0,0,1,0,0,0
1961,54.66666666666666,0,0,0,0,1,0,0,0
1908,51.66666666666666,1,0,0,1,0,0,0,0
10949,72.0,1,0,0,0,1,0,0,0
4651,69.33333333333333,0,0,0,0,0,1,0,0
1055,59.66666666666666,1,0,0,1,0,0,0,0
4025,59.333333333333336,0,0,0,0,0,1,0,0
1389,82.0,0,0,0,0,1,0,0,0
12373,49.333333333333336,1,0,1,0,0,0,0,0
5120,81.33333333333333,0,0,0,0,0,1,0,0
2970,52.66666666666666,0,0,0,0,1,0,0,0
11999,66.66666666666667,0,0,0,0,0,0,1,0
1811,60.0,0,0,1,0,0,0,0,0
4741,70.33333333333333,1,0,0,0,1,0,0,0
2583,56.0,1,0,0,0,0,1,0,0
8415,60.66666666666666,1,0,0,1,0,0,0,0
9722,72.0,0,0,0,0,0,0,1,0
4162,64.33333333333333,0,0,0,1,0,0,0,0
7680,49.0,0,0,0,1,0,0,0,0
9539,46.66666666666666,0,0,0,1,0,0,0,0
6416,62.66666666666666,1,0,0,0,0,1,0,0
7915,62.66666666666666,0,0,0,0,1,0,0,0
6486,62.0,1,0,0,0,0,1,0,0
12078,47.0,0,0,1,0,0,0,0,0
11873,78.0,1,0,0,0,0,1,0,0
3972,58.333333333333336,1,0,0,0,1,0,0,0
9947,53.333333333333336,0,0,0,0,0,1,0,0
1231,54.0,0,0,0,0,1,0,0,0
6296,70.33333333333333,0,0,0,1,0,0,0,0
8288,70.66666666666667,0,0,0,0,0,0,1,0
5464,63.333333333333336,0,0,1,0,0,0,0,0
1559,51.66666666666666,0,0,0,0,0,1,0,0
3440,77.0,0,0,0,0,0,1,0,0
1625,64.66666666666667,0,0,1,0,0,0,0,0
635,71.0,0,0,0,0,0,1,0,0
10271,57.0,0,0,0,0,0,0,1,0
2847,61.333333333333336,0,0,0,1,0,0,0,0
3189,51.0,1,0,0,1,0,0,0,0
5325,84.33333333333333,0,0,0,0,0,0,1,0
746,66.0,0,0,0,0,0,1,0,0
8040,47.66666666666666,0,0,0,1,0,0,0,0
3014,63.66666666666666,1,0,1,0,0,0,0,0
7695,67.0,0,0,0,0,1,0,0,0
6096,49.66666666666666,0,0,0,1,0,0,0,0
11855,60.333333333333336,0,0,0,0,0,1,0,0
8657,54.66666666666666,0,0,0,0,1,0,0,0
10995,61.333333333333336,1,0,0,0,1,0,0,0
7163,58.66666666666666,0,0,0,0,0,1,0,0
8006,62.333333333333336,0,0,0,1,0,0,0,0
5988,55.333333333333336,1,0,0,0,1,0,0,0
5542,58.333333333333336,1,0,0,0,1,0,0,0
2309,47.66666666666666,0,0,0,0,1,0,0,0
3822,60.333333333333336,0,0,1,0,0,0,0,0
3214,59.0,1,0,0,1,0,0,0,0
11584,74.0,0,0,0,0,0,1,0,0
1695,56.333333333333336,0,0,0,1,0,0,0,0
5654,67.33333333333333,1,0,0,1,0,0,0,0
1891,61.0,1,0,0,1,0,0,0,0
4797,54.66666666666666,0,0,0,0,1,0,0,0
4290,66.0,0,0,0,0,0,0,1,0
1794,50.333333333333336,1,0,0,0,1,0,0,0
9636,57.0,0,0,0,0,1,0,0,0
1,76.33333333333333,1,0,0,0,0,0,1,0
11233,62.333333333333336,0,0,0,0,0,1,0,0
7470,68.0,1,0,0,1,0,0,0,0
6458,61.0,0,0,0,1,0,0,0,0
9914,54.66666666666666,1,0,0,1,0,0,0,0
9673,63.0,1,0,0,0,0,1,0,0
4602,68.66666666666667,0,0,0,0,0,0,1,0
7992,55.0,0,0,0,0,1,0,0,0
5168,83.0,1,0,0,0,1,0,0,0
10174,73.66666666666667,1,0,0,0,1,0,0,0
10607,64.0,0,0,0,0,1,0,0,0
10403,82.66666666666667,0,0,0,0,0,1,0,0
11134,78.33333333333333,0,0,0,0,0,0,0,1
10362,59.0,0,0,0,0,0,1,0,0
2004,73.66666666666667,0,0,0,0,1,0,0,0
9192,60.0,0,0,0,1,0,0,0,0
10210,54.0,0,0,1,0,0,0,0,0
1051,48.0,0,0,1,0,0,0,0,0
2926,62.0,1,0,0,0,0,1,0,0
4842,63.66666666666666,1,0,0,0,1,0,0,0
6564,82.33333333333333,0,0,0,1,0,0,0,0
8920,58.333333333333336,0,0,0,1,0,0,0,0
10867,55.0,0,0,1,0,0,0,0,0
8459,77.0,0,0,0,0,0,1,0,0
5084,52.0,0,0,0,0,0,1,0,0
3792,54.0,0,0,0,0,0,1,0,0
9960,45.0,0,0,1,0,0,0,0,0
4963,67.0,1,0,0,1,0,0,0,0
9297,58.66666666666666,1,0,0,1,0,0,0,0
3962,56.66666666666666,0,0,0,1,0,0,0,0
3544,59.0,0,0,0,1,0,0,0,0
2344,75.0,1,0,0,1,0,0,0,0
6228,59.333333333333336,0,0,0,0,1,0,0,0
807,48.333333333333336,0,0,0,1,0,0,0,0
2691,57.0,0,0,0,0,1,0,0,0
3351,52.66666666666666,0,0,1,0,0,0,0,0
8818,66.0,0,0,0,0,1,0,0,0
6114,60.333333333333336,0,0,0,0,1,0,0,0
224,68.66666666666667,1,0,1,0,0,0,0,0
6438,63.0,0,0,1,0,0,0,0,0
10430,44.66666666666666,0,0,0,1,0,0,0,0
9061,59.0,0,0,0,1,0,0,0,0
7575,67.0,0,0,0,0,1,0,0,0
727,36.66666666666666,0,0,1,0,0,0,0,0
3411,48.66666666666666,0,0,0,1,0,0,0,0
11159,83.33333333333333,0,0,0,0,0,0,1,0
11821,77.33333333333333,0,0,1,0,0,0,0,0
2129,53.333333333333336,1,0,1,0,0,0,0,0
5798,45.333333333333336,1,0,0,0,1,0,0,0
4690,53.333333333333336,1,0,0,0,1,0,0,0
155,45.333333333333336,0,0,0,1,0,0,0,0
9135,53.333333333333336,1,0,0,1,0,0,0,0
4245,57.66666666666666,0,0,0,0,1,0,0,0
2316,50.333333333333336,0,0,1,0,0,0,0,0
9311,38.66666666666666,1,0,0,1,0,0,0,0
6420,63.66666666666666,1,0,0,0,1,0,0,0
9896,60.0,0,0,0,1,0,0,0,0
2902,63.333333333333336,0,0,0,1,0,0,0,0
2919,41.333333333333336,1,0,0,0,1,0,0,0
8849,51.66666666666666,0,0,0,1,0,0,0,0
10952,48.66666666666666,0,0,0,1,0,0,0,0
6709,57.333333333333336,0,0,0,1,0,0,0,0
463,52.333333333333336,1,0,0,1,0,0,0,0
7053,81.0,1,0,0,0,1,0,0,0
2,43.0,0,0,0,1,0,0,0,0
6984,67.0,0,0,0,0,1,0,0,0
11811,51.66666666666666,1,0,0,1,0,0,0,0
2212,49.0,1,0,0,0,0,1,0,0
663,61.66666666666666,1,0,0,0,1,0,0,0
5835,76.66666666666667,0,0,0,0,1,0,0,0
5753,74.33333333333333,1,0,0,1,0,0,0,0
3192,51.66666666666666,1,0,1,0,0,0,0,0
2893,60.66666666666666,0,0,0,1,0,0,0,0
5423,65.33333333333333,1,0,0,0,0,1,0,0
11948,62.0,1,0,0,0,1,0,0,0
8498,58.66666666666666,0,0,0,1,0,0,0,0
10382,67.0,1,0,0,0,1,0,0,0
9106,50.66666666666666,1,0,0,0,0,1,0,0
1020,56.0,0,0,0,0,1,0,0,0
4845,62.66666666666666,1,0,0,0,1,0,0,0
1872,51.333333333333336,1,0,0,0,1,0,0,0
6712,60.66666666666666,0,0,0,1,0,0,0,0
11295,68.0,0,0,0,0,0,0,1,0
3470,49.333333333333336,0,0,0,1,0,0,0,0
10545,63.0,0,0,0,0,1,0,0,0
803,51.333333333333336,0,0,0,1,0,0,0,0
5204,48.66666666666666,1,0,0,1,0,0,0,0
11676,39.0,0,0,1,0,0,0,0,0
6113,64.33333333333333,1,0,0,0,1,0,0,0
6948,76.33333333333333,1,0,0,0,1,0,0,0
608,48.333333333333336,1,0,0,0,1,0,0,0
10700,73.0,0,0,0,0,0,1,0,0
10794,57.333333333333336,0,0,0,0,1,0,0,0
5769,55.0,1,0,0,0,1,0,0,0
793,52.0,1,0,0,1,0,0,0,0
10552,43.0,0,0,1,0,0,0,0,0
8261,53.66666666666666,0,0,0,1,0,0,0,0
726,49.0,0,0,1,0,0,0,0,0
7532,56.333333333333336,1,0,0,1,0,0,0,0
4606,70.0,0,0,0,0,1,0,0,0
883,45.0,0,0,0,1,0,0,0,0
2942,82.0,0,0,0,0,1,0,0,0
2234,67.33333333333333,1,0,0,0,1,0,0,0
7165,55.66666666666666,0,0,0,0,1,0,0,0
88,69.66666666666667,0,0,0,0,0,0,0,1
2442,53.333333333333336,0,0,0,0,1,0,0,0
6923,77.33333333333333,0,0,0,0,0,0,1,0
3864,61.66666666666666,0,0,0,0,1,0,0,0
3438,85.0,0,0,0,0,0,0,1,0
12362,67.33333333333333,1,0,0,1,0,0,0,0
7536,65.0,1,0,0,0,1,0,0,0
10575,66.33333333333333,1,0,0,0,1,0,0,0
4046,44.0,0,0,1,0,0,0,0,0
7412,81.0,0,0,0,1,0,0,0,0
5300,51.0,1,0,0,0,1,0,0,0
10047,68.66666666666667,1,0,0,0,0,1,0,0
3209,60.333333333333336,0,0,0,1,0,0,0,0
12136,58.66666666666666,0,0,0,1,0,0,0,0
11679,54.0,0,0,0,0,0,1,0,0
8901,66.66666666666667,1,0,1,0,0,0,0,0
11412,66.66666666666667,1,0,0,0,0,1,0,0
4122,51.333333333333336,1,0,0,1,0,0,0,0
10504,71.33333333333333,0,0,0,0,1,0,0,0
10064,59.333333333333336,0,0,1,0,0,0,0,0
1911,66.33333333333333,1,0,0,1,0,0,0,0
1754,44.333333333333336,0,0,1,0,0,0,0,0
42,50.0,1,0,0,0,1,0,0,0
11003,59.66666666666666,1,0,0,0,0,0,1,0
763,54.66666666666666,1,0,0,1,0,0,0,0
2880,67.0,1,0,0,0,1,0,0,0
59,77.33333333333333,0,0,0,1,0,0,0,0
5426,46.66666666666666,1,0,0,1,0,0,0,0
9921,53.333333333333336,0,0,0,1,0,0,0,0
1932,66.0,0,0,0,0,0,1,0,0
6460,63.66666666666666,1,0,1,0,0,0,0,0
6020,61.333333333333336,0,0,0,1,0,0,0,0
12250,58.333333333333336,1,0,0,0,1,0,0,0
1914,70.0,0,0,0,1,0,0,0,0
12297,79.0,0,0,0,0,0,1,0,0
6340,40.0,1,0,0,0,1,0,0,0
10252,52.333333333333336,0,0,1,0,0,0,0,0
8109,80.66666666666667,0,0,0,0,0,1,0,0
8995,70.33333333333333,0,0,0,0,0,1,0,0
8821,54.0,0,0,1,0,0,0,0,0
9589,53.66666666666666,0,0,0,1,0,0,0,0
7048,41.66666666666666,1,0,1,0,0,0,0,0
5108,76.0,0,0,0,0,0,0,1,0
431,55.0,0,0,0,1,0,0,0,0
2502,80.66666666666667,1,0,0,0,1,0,0,0
9379,52.333333333333336,0,0,1,0,0,0,0,0
602,44.333333333333336,0,0,0,1,0,0,0,0
1420,76.66666666666667,1,0,0,1,0,0,0,0
8027,60.66666666666666,1,0,0,0,1,0,0,0
5902,74.0,0,0,0,0,0,1,0,0
1761,55.333333333333336,1,0,0,0,1,0,0,0
6331,72.66666666666667,0,0,0,1,0,0,0,0
1443,64.33333333333333,0,0,0,0,1,0,0,0
11404,61.66666666666666,0,0,0,0,1,0,0,0
8976,77.66666666666667,1,0,0,0,0,1,0,0
533,57.0,1,0,1,0,0,0,0,0
871,49.333333333333336,1,0,0,1,0,0,0,0
154,54.333333333333336,1,0,0,0,1,0,0,0
6650,55.66666666666666,1,0,0,1,0,0,0,0
10705,73.0,0,0,0,0,1,0,0,0
11968,70.0,0,0,0,1,0,0,0,0
4775,74.0,0,0,0,0,0,1,0,0
5088,62.333333333333336,1,0,0,0,0,0,1,0
5656,61.333333333333336,1,0,0,0,1,0,0,0
10725,65.66666666666667,1,0,0,0,1,0,0,0
9808,51.66666666666666,1,0,0,0,0,1,0,0
1998,52.0,0,0,0,0,1,0,0,0
2228,51.333333333333336,0,0,0,0,1,0,0,0
4253,54.333333333333336,1,0,1,0,0,0,0,0
6152,78.66666666666667,0,0,0,0,1,0,0,0
690,44.66666666666666,1,0,0,1,0,0,0,0
7477,73.66666666666667,1,0,0,0,0,1,0,0
6394,79.66666666666667,0,0,0,1,0,0,0,0
7774,56.333333333333336,0,0,0,1,0,0,0,0
7059,68.66666666666667,1,0,0,1,0,0,0,0
5666,64.33333333333333,1,0,0,0,0,0,1,0
11542,62.333333333333336,0,0,0,0,1,0,0,0
4380,66.33333333333333,1,0,0,0,1,0,0,0
10636,77.66666666666667,1,0,0,0,1,0,0,0
6341,46.0,0,0,0,1,0,0,0,0
1077,68.33333333333333,0,0,0,0,0,1,0,0
7457,49.66666666666666,0,0,0,1,0,0,0,0
3869,71.33333333333333,0,0,0,0,0,0,1,0
6596,65.66666666666667,1,0,0,0,1,0,0,0
10324,51.0,1,0,0,1,0,0,0,0
4656,68.0,1,0,0,0,0,0,1,0
12016,88.0,0,0,0,0,0,0,1,0
11799,68.0,1,0,0,0,0,1,0,0
5810,38.0,0,0,0,1,0,0,0,0
974,68.33333333333333,1,0,0,0,0,0,0,1
4740,63.0,0,0,1,0,0,0,0,0
3140,62.0,0,0,0,1,0,0,0,0
7934,72.66666666666667,1,0,0,1,0,0,0,0
3231,54.333333333333336,1,0,0,1,0,0,0,0
11357,70.0,0,0,0,0,0,0,0,1
10398,57.0,0,0,0,0,1,0,0,0
5757,75.33333333333333,0,0,0,0,0,1,0,0
4700,75.33333333333333,1,0,0,0,1,0,0,0
9485,57.333333333333336,0,0,0,1,0,0,0,0
9759,63.66666666666666,0,0,0,1,0,0,0,0
9230,62.66666666666666,0,0,0,0,1,0,0,0
10373,52.66666666666666,0,0,0,0,1,0,0,0
2124,63.66666666666666,0,0,0,1,0,0,0,0
3952,58.66666666666666,0,0,0,0,1,0,0,0
10674,72.0,0,0,0,0,0,1,0,0
3423,49.333333333333336,0,0,0,0,1,0,0,0
9042,74.33333333333333,1,0,0,0,1,0,0,0
6266,67.0,0,0,0,0,1,0,0,0
8485,74.0,0,0,0,1,0,0,0,0
12208,66.0,1,0,0,0,1,0,0,0
6439,59.333333333333336,0,0,1,0,0,0,0,0
6210,53.333333333333336,0,0,0,0,1,0,0,0
4702,70.0,1,0,0,1,0,0,0,0
3023,39.66666666666666,0,1,0,0,0,0,0,0
11513,74.66666666666667,1,0,0,0,0,1,0,0
4824,64.33333333333333,1,0,0,0,1,0,0,0
7593,55.0,0,0,0,0,1,0,0,0
718,45.0,1,0,1,0,0,0,0,0
1757,65.0,1,0,0,1,0,0,0,0
10206,54.0,1,0,0,1,0,0,0,0
8898,69.66666666666667,1,0,1,0,0,0,0,0
3737,53.0,0,0,0,0,0,1,0,0
879,52.0,1,0,1,0,0,0,0,0
4642,76.33333333333333,0,0,0,0,0,0,0,1
4300,72.0,0,0,0,0,0,0,1,0
12398,60.66666666666666,0,0,1,0,0,0,0,0
5595,73.66666666666667,1,0,1,0,0,0,0,0
5349,72.33333333333333,0,0,0,0,1,0,0,0
98,59.0,0,0,0,0,0,1,0,0
1576,63.66666666666666,0,0,0,0,1,0,0,0
5887,59.66666666666666,0,0,0,0,0,1,0,0
905,59.66666666666666,0,0,0,0,0,0,1,0
8127,46.66666666666666,1,0,0,0,1,0,0,0
10040,62.0,0,0,0,0,0,1,0,0
10434,45.333333333333336,1,0,1,0,0,0,0,0
8820,56.66666666666666,0,0,1,0,0,0,0,0
1024,54.66666666666666,0,0,0,0,1,0,0,0
581,57.333333333333336,1,0,0,0,1,0,0,0
8692,79.0,0,0,0,0,1,0,0,0
8839,79.66666666666667,0,0,0,1,0,0,0,0
4615,60.66666666666666,1,0,0,0,0,0,1,0
7552,77.66666666666667,0,0,0,1,0,0,0,0
2662,55.333333333333336,1,0,0,0,0,0,1,0
7761,72.66666666666667,0,0,0,1,0,0,0,0
7270,49.66666666666666,0,0,1,0,0,0,0,0
3062,61.333333333333336,0,0,1,0,0,0,0,0
7650,72.0,1,0,0,0,0,1,0,0
7621,58.66666666666666,1,0,0,1,0,0,0,0
425,54.66666666666666,0,0,1,0,0,0,0,0
4798,67.0,0,0,0,0,0,0,1,0
4634,74.66666666666667,0,0,0,0,0,0,0,1
12227,54.0,1,0,1,0,0,0,0,0
2188,66.66666666666667,0,0,0,0,1,0,0,0
10914,67.0,1,0,0,1,0,0,0,0
7925,74.66666666666667,1,0,1,0,0,0,0,0
7696,59.0,1,0,0,0,1,0,0,0
10610,52.66666666666666,0,0,0,1,0,0,0,0
4298,65.33333333333333,0,0,0,0,1,0,0,0
9710,44.333333333333336,1,0,1,0,0,0,0,0
7716,66.0,0,0,0,1,0,0,0,0
4953,65.33333333333333,0,0,0,0,1,0,0,0
5114,50.333333333333336,1,0,0,0,0,1,0,0
8243,72.33333333333333,1,0,0,0,0,1,0,0
9944,77.66666666666667,1,0,0,0,1,0,0,0
2088,65.66666666666667,0,0,0,0,1,0,0,0
5864,54.66666666666666,0,0,0,1,0,0,0,0
5710,59.333333333333336,0,0,0,1,0,0,0,0
10392,58.0,1,0,0,1,0,0,0,0
3270,73.66666666666667,1,0,0,0,0,1,0,0
4484,61.0,0,0,0,0,1,0,0,0
1080,58.0,0,0,0,0,0,1,0,0
2034,58.333333333333336,1,0,0,0,1,0,0,0
1084,64.66666666666667,0,0,1,0,0,0,0,0
7590,54.66666666666666,0,0,0,1,0,0,0,0
5772,62.0,0,0,1,0,0,0,0,0
4985,57.0,1,0,0,0,0,1,0,0
8003,71.0,0,0,0,0,0,1,0,0
2650,62.333333333333336,0,0,0,1,0,0,0,0
9538,75.0,1,0,1,0,0,0,0,0
5940,59.66666666666666,0,0,0,0,1,0,0,0
947,62.66666666666666,0,0,1,0,0,0,0,0
5750,47.0,0,0,0,1,0,0,0,0
1992,69.0,0,0,0,1,0,0,0,0
3329,48.333333333333336,1,0,0,1,0,0,0,0
2087,67.33333333333333,1,0,0,1,0,0,0,0
5669,52.66666666666666,1,0,0,0,1,0,0,0
6525,66.66666666666667,0,0,0,0,1,0,0,0
7903,67.33333333333333,1,0,0,1,0,0,0,0
8651,60.333333333333336,1,0,0,0,1,0,0,0
6661,63.0,0,0,1,0,0,0,0,0
11030,76.0,0,0,0,0,1,0,0,0
12139,79.0,1,0,0,0,1,0,0,0
11422,74.0,1,0,0,0,0,0,0,1
440,57.66666666666666,1,0,0,1,0,0,0,0
4346,71.33333333333333,0,0,0,0,0,1,0,0
2174,52.333333333333336,0,0,0,0,1,0,0,0
9723,53.333333333333336,1,0,1,0,0,0,0,0
11258,81.33333333333333,0,0,0,0,0,0,1,0
3910,80.33333333333333,0,0,0,1,0,0,0,0
4680,53.333333333333336,1,0,0,0,1,0,0,0
12203,82.33333333333333,0,0,0,0,0,1,0,0
8690,56.0,0,0,0,0,1,0,0,0
10120,56.333333333333336,1,0,0,0,1,0,0,0
7109,69.66666666666667,1,0,0,0,1,0,0,0
1855,62.0,1,0,0,1,0,0,0,0
3786,78.33333333333333,0,0,0,1,0,0,0,0
9752,56.0,1,0,0,1,0,0,0,0
8492,89.33333333333333,1,0,0,0,1,0,0,0
5100,72.0,1,0,0,0,1,0,0,0
2093,42.0,1,0,0,0,1,0,0,0
6729,64.66666666666667,0,0,0,1,0,0,0,0
5570,66.0,0,0,0,1,0,0,0,0
2570,61.66666666666666,0,0,0,0,1,0,0,0
2246,68.66666666666667,0,0,0,0,1,0,0,0
6385,70.0,0,0,0,0,0,0,0,1
3983,55.66666666666666,0,0,0,0,1,0,0,0
5363,55.0,1,0,0,1,0,0,0,0
10185,48.333333333333336,1,0,0,1,0,0,0,0
10138,68.33333333333333,1,0,0,0,1,0,0,0
4444,74.33333333333333,1,0,0,0,0,0,0,1
9433,43.0,0,0,0,1,0,0,0,0
2402,53.333333333333336,1,0,0,0,1,0,0,0
9777,80.0,0,0,0,0,0,1,0,0
10165,59.333333333333336,0,0,0,1,0,0,0,0
6753,70.0,1,0,0,0,1,0,0,0
1492,64.66666666666667,1,0,0,0,0,1,0,0
5337,74.33333333333333,0,0,0,0,0,1,0,0
10102,75.0,1,0,0,0,0,1,0,0
12186,47.66666666666666,1,0,0,1,0,0,0,0
4168,61.333333333333336,0,0,1,0,0,0,0,0
6087,64.33333333333333,0,0,0,0,0,1,0,0
9738,64.33333333333333,0,0,1,0,0,0,0,0
9924,67.0,1,0,0,0,1,0,0,0
4941,55.0,1,0,0,1,0,0,0,0
3220,60.0,0,0,0,0,1,0,0,0
12231,65.0,0,0,0,0,0,0,1,0
10378,66.0,1,0,0,1,0,0,0,0
1792,53.0,1,0,0,0,1,0,0,0
7985,76.33333333333333,1,0,0,0,1,0,0,0
10142,54.0,0,0,0,0,1,0,0,0
8245,53.333333333333336,1,0,0,0,0,0,1,0
11065,60.66666666666666,1,0,0,0,1,0,0,0
11105,59.66666666666666,1,0,0,1,0,0,0,0
4109,50.333333333333336,1,0,0,1,0,0,0,0
7076,84.33333333333333,1,0,0,0,0,0,1,0
11740,75.0,1,0,0,1,0,0,0,0
5629,62.66666666666666,1,0,0,0,0,1,0,0
11955,67.33333333333333,0,0,0,1,0,0,0,0
5058,63.0,0,0,0,0,0,1,0,0
9821,50.333333333333336,0,0,1,0,0,0,0,0
9597,55.333333333333336,0,0,0,0,1,0,0,0
10832,54.66666666666666,0,0,1,0,0,0,0,0
