,HI_GRADE_AVG,GENDER_bin,STRATUM_0,STRATUM_Stratum_1,STRATUM_Stratum_2,STRATUM_Stratum_3,STRATUM_Stratum_4,STRATUM_Stratum_5,STRATUM_Stratum_6
11783,0.3946800510665138,1.2086841511224595,0,0,1,0,0,0,0
9493,-0.3464820649267408,-0.8272793395915531,0,0,0,1,0,0,0
5009,-0.7170631229233678,1.2086841511224595,0,0,0,0,1,0,0
4161,0.8326394832443456,1.2086841511224595,0,1,0,0,0,0,0
6197,-0.4138604391079455,-0.8272793395915531,0,0,1,0,0,0,0
7786,0.9337070445161528,-0.8272793395915531,0,0,0,1,0,0,0
6118,-0.6159955616515603,-0.8272793395915531,0,0,0,1,0,0,0
27,1.43904485087519,-0.8272793395915531,0,0,0,0,0,0,1
10815,0.5968151736101287,-0.8272793395915531,0,0,0,1,0,0,0
8904,2.4497204635932643,1.2086841511224595,0,0,0,0,1,0,0
2333,0.3273016768853084,-0.8272793395915531,0,0,1,0,0,0,0
11690,1.203220541240973,-0.8272793395915531,0,0,1,0,0,0,0
1446,0.7652611090631415,-0.8272793395915531,0,0,0,0,1,0,0
8634,0.0240989930698868,1.2086841511224595,0,0,1,0,0,0,0
5922,-0.8855090583763799,1.2086841511224595,0,0,1,0,0,0,0
1665,-0.1443469423831259,-0.8272793395915531,0,0,1,0,0,0,0
402,-0.2454145036549334,-0.8272793395915531,0,0,1,0,0,0,0
7986,2.0117610314154324,1.2086841511224595,0,0,0,1,0,0,0
6102,-0.2454145036549334,1.2086841511224595,0,0,1,0,0,0,0
2882,-1.02026580673879,1.2086841511224595,0,0,1,0,0,0,0
4462,1.1695313541503711,-0.8272793395915531,0,0,0,0,0,1,0
11743,1.5401124121469976,-0.8272793395915531,0,0,0,0,1,0,0
9986,-0.9528874325575852,1.2086841511224595,0,0,0,0,1,0,0
1169,0.866328670334949,-0.8272793395915531,0,0,0,1,0,0,0
9619,-0.5486171874703557,-0.8272793395915531,0,0,0,1,0,0,0
11106,-1.4245360518260195,-0.8272793395915531,0,0,0,1,0,0,0
2254,-0.5486171874703557,1.2086841511224595,0,0,1,0,0,0,0
12184,-0.0769685682019205,1.2086841511224595,0,1,0,0,0,0,0
7172,0.1251665543416943,-0.8272793395915531,0,0,0,1,0,0,0
11092,1.8096259088718176,-0.8272793395915531,0,0,0,1,0,0,0
3777,-0.8855090583763799,-0.8272793395915531,0,0,1,0,0,0,0
6215,2.3823420894120604,-0.8272793395915531,0,0,0,1,0,0,0
5803,-1.02026580673879,-0.8272793395915531,0,0,1,0,0,0,0
9203,0.900017857425551,-0.8272793395915531,0,0,0,0,0,0,1
8990,0.6641935477913341,-0.8272793395915531,0,0,0,1,0,0,0
10974,-0.8855090583763799,1.2086841511224595,0,0,0,1,0,0,0
12050,0.1251665543416943,-0.8272793395915531,0,0,0,1,0,0,0
7159,-1.2560901163730076,-0.8272793395915531,0,0,0,0,1,0,0
3726,-0.2791036907455353,-0.8272793395915531,0,0,0,1,0,0,0
10449,-1.0539549938293928,-0.8272793395915531,0,1,0,0,0,0,0
2501,1.0347746057879603,-0.8272793395915531,0,0,0,1,0,0,0
7977,-1.1213333680105977,1.2086841511224595,0,0,1,0,0,0,0
8929,-0.9191982454669826,1.2086841511224595,0,0,1,0,0,0,0
4541,1.84331509596242,-0.8272793395915531,0,0,0,0,1,0,0
6435,1.6074907863282029,1.2086841511224595,0,1,0,0,0,0,0
6163,1.4727340379657934,-0.8272793395915531,0,0,0,0,1,0,0
5176,-1.222400929282405,-0.8272793395915531,0,0,1,0,0,0,0
2026,0.900017857425551,-0.8272793395915531,0,0,0,0,1,0,0
6618,-0.8855090583763799,-0.8272793395915531,0,0,1,0,0,0,0
1392,0.2936124897947064,-0.8272793395915531,0,0,1,0,0,0,0
5534,1.068463792878564,1.2086841511224595,0,0,0,0,0,1,0
5894,0.6641935477913341,1.2086841511224595,0,1,0,0,0,0,0
10654,-0.851819871285778,-0.8272793395915531,0,0,1,0,0,0,0
6104,0.7652611090631415,-0.8272793395915531,0,0,0,1,0,0,0
1192,-0.0432793811113185,-0.8272793395915531,0,0,1,0,0,0,0
4426,-0.7507523100139705,1.2086841511224595,0,0,0,1,0,0,0
5553,-0.851819871285778,1.2086841511224595,0,0,1,0,0,0,0
9340,-0.6833739358327651,1.2086841511224595,0,0,1,0,0,0,0
11206,0.7652611090631415,-0.8272793395915531,0,0,0,0,0,1,0
2601,-0.3464820649267408,-0.8272793395915531,0,0,0,1,0,0,0
3385,-1.0539549938293928,-0.8272793395915531,0,0,1,0,0,0,0
9588,-1.5929819872790318,-0.8272793395915531,0,0,0,1,0,0,0
6643,-0.0769685682019205,-0.8272793395915531,0,1,0,0,0,0,0
3601,-0.4475496261985482,1.2086841511224595,0,0,0,1,0,0,0
8970,-1.7951171098226466,-0.8272793395915531,0,0,0,1,0,0,0
5253,0.5631259865195267,1.2086841511224595,0,0,0,0,1,0,0
11181,1.203220541240973,-0.8272793395915531,0,0,0,0,0,1,0
4123,0.3946800510665138,1.2086841511224595,0,0,0,1,0,0,0
11890,0.2599233027041037,1.2086841511224595,0,0,0,1,0,0,0
192,-1.8288062969132493,-0.8272793395915531,0,1,0,0,0,0,0
1968,-0.4475496261985482,-0.8272793395915531,0,0,1,0,0,0,0
11249,1.8096259088718176,-0.8272793395915531,0,0,0,0,0,1,0
6320,-1.8288062969132493,1.2086841511224595,0,0,1,0,0,0,0
8579,0.0240989930698868,1.2086841511224595,0,0,0,0,1,0,0
5350,1.1695313541503711,-0.8272793395915531,0,0,0,1,0,0,0
171,-0.7507523100139705,1.2086841511224595,0,0,0,1,0,0,0
6138,1.5738015992376009,1.2086841511224595,0,0,0,0,0,1,0
594,-0.6833739358327651,-0.8272793395915531,0,0,0,1,0,0,0
6178,1.5401124121469976,-0.8272793395915531,0,0,0,0,0,1,0
9849,0.6305043607007307,-0.8272793395915531,0,0,1,0,0,0,0
6934,-0.9191982454669826,-0.8272793395915531,0,0,0,0,1,0,0
199,0.6305043607007307,1.2086841511224595,0,0,0,0,1,0,0
1732,-1.6940495485508391,1.2086841511224595,0,0,1,0,0,0,0
683,0.0577881801604888,1.2086841511224595,0,0,1,0,0,0,0
10590,-0.2454145036549334,-0.8272793395915531,0,0,0,0,1,0,0
8626,-0.1106577552925232,-0.8272793395915531,0,0,1,0,0,0,0
7506,-1.188711742191802,-0.8272793395915531,0,0,1,0,0,0,0
8515,1.2369097283315753,-0.8272793395915531,0,0,0,1,0,0,0
6134,-1.02026580673879,-0.8272793395915531,0,0,1,0,0,0,0
4373,3.056125831224109,-0.8272793395915531,0,0,0,0,0,0,1
2430,1.5738015992376009,1.2086841511224595,0,0,0,1,0,0,0
6536,-0.2117253165643307,1.2086841511224595,0,0,1,0,0,0,0
4281,1.0347746057879603,-0.8272793395915531,0,0,0,0,1,0,0
11748,-0.4138604391079455,-0.8272793395915531,0,0,0,1,0,0,0
1893,-1.7951171098226466,-0.8272793395915531,0,1,0,0,0,0,0
7918,0.900017857425551,1.2086841511224595,0,0,1,0,0,0,0
9802,-0.9191982454669826,-0.8272793395915531,0,0,0,1,0,0,0
10097,1.7085583476000104,1.2086841511224595,0,0,0,0,0,1,0
3741,-2.906860283812528,-0.8272793395915531,0,0,1,0,0,0,0
3892,0.5294367994289233,1.2086841511224595,0,0,0,0,1,0,0
2032,-0.1106577552925232,-0.8272793395915531,0,0,1,0,0,0,0
11696,0.5968151736101287,-0.8272793395915531,0,0,0,0,1,0,0
6626,-0.6496847487421631,-0.8272793395915531,0,0,1,0,0,0,0
5216,0.0240989930698868,-0.8272793395915531,0,0,1,0,0,0,0
874,-1.6940495485508391,1.2086841511224595,0,1,0,0,0,0,0
829,-0.9528874325575852,-0.8272793395915531,0,0,1,0,0,0,0
1590,0.6978827348819361,-0.8272793395915531,0,0,1,0,0,0,0
3970,-1.5929819872790318,1.2086841511224595,0,0,1,0,0,0,0
8574,0.7315719219725381,1.2086841511224595,0,0,0,0,1,0,0
8681,0.7652611090631415,-0.8272793395915531,0,0,1,0,0,0,0
3669,1.371666476693986,1.2086841511224595,0,0,0,1,0,0,0
7074,1.6074907863282029,1.2086841511224595,0,0,0,0,0,0,1
620,0.6641935477913341,1.2086841511224595,0,0,1,0,0,0,0
4930,0.4283692381571158,-0.8272793395915531,0,0,0,1,0,0,0
9644,-0.9528874325575852,1.2086841511224595,0,0,0,1,0,0,0
1711,-0.8181306841951752,-0.8272793395915531,0,0,1,0,0,0,0
12017,1.3379772896033826,-0.8272793395915531,0,0,0,0,0,1,0
10641,-0.2117253165643307,-0.8272793395915531,0,0,1,0,0,0,0
12382,1.9780718443248304,1.2086841511224595,0,0,0,0,1,0,0
4001,-1.357157677644815,-0.8272793395915531,0,0,1,0,0,0,0
417,-0.5823063745609577,-0.8272793395915531,0,0,0,1,0,0,0
3548,-0.4138604391079455,-0.8272793395915531,0,0,1,0,0,0,0
8200,-0.9865766196481872,-0.8272793395915531,0,0,0,1,0,0,0
11439,-0.4475496261985482,1.2086841511224595,0,0,0,1,0,0,0
8128,-0.9528874325575852,-0.8272793395915531,0,0,1,0,0,0,0
6501,0.900017857425551,-0.8272793395915531,0,0,1,0,0,0,0
8154,-0.9528874325575852,-0.8272793395915531,0,0,1,0,0,0,0
4060,-1.188711742191802,1.2086841511224595,0,1,0,0,0,0,0
7405,-0.2117253165643307,-0.8272793395915531,0,0,1,0,0,0,0
3740,-0.851819871285778,1.2086841511224595,0,1,0,0,0,0,0
4156,1.203220541240973,-0.8272793395915531,0,0,1,0,0,0,0
6021,1.3379772896033826,-0.8272793395915531,0,1,0,0,0,0,0
7667,-0.2454145036549334,1.2086841511224595,0,0,1,0,0,0,0
10637,-0.4138604391079455,-0.8272793395915531,0,0,0,1,0,0,0
6006,1.068463792878564,-0.8272793395915531,0,0,0,1,0,0,0
475,0.2262341156135017,-0.8272793395915531,0,0,1,0,0,0,0
8237,-0.1106577552925232,-0.8272793395915531,0,0,1,0,0,0,0
3701,-0.9865766196481872,-0.8272793395915531,0,0,0,1,0,0,0
8136,0.4283692381571158,-0.8272793395915531,0,0,0,1,0,0,0
7838,-1.188711742191802,-0.8272793395915531,0,0,0,1,0,0,0
185,0.866328670334949,-0.8272793395915531,0,1,0,0,0,0,0
6487,-0.3464820649267408,1.2086841511224595,0,0,1,0,0,0,0
2279,1.203220541240973,-0.8272793395915531,0,0,1,0,0,0,0
9268,-1.357157677644815,-0.8272793395915531,0,0,1,0,0,0,0
6424,-0.3801712520173428,-0.8272793395915531,0,0,1,0,0,0,0
11645,1.5401124121469976,1.2086841511224595,0,0,0,1,0,0,0
7066,-0.8181306841951752,1.2086841511224595,0,0,0,1,0,0,0
12408,0.6305043607007307,-0.8272793395915531,0,0,1,0,0,0,0
606,-0.3464820649267408,1.2086841511224595,0,0,1,0,0,0,0
8893,2.651855586136879,-0.8272793395915531,0,0,0,0,1,0,0
5076,0.8326394832443456,1.2086841511224595,0,0,0,0,1,0,0
5937,0.9337070445161528,-0.8272793395915531,0,0,0,0,1,0,0
8105,-1.1213333680105977,1.2086841511224595,0,0,0,0,1,0,0
1117,-0.5486171874703557,1.2086841511224595,0,0,1,0,0,0,0
9878,0.2599233027041037,-0.8272793395915531,0,0,0,1,0,0,0
8241,-0.5486171874703557,-0.8272793395915531,0,0,0,1,0,0,0
6129,-0.0095901940207158,-0.8272793395915531,0,0,0,1,0,0,0
925,-0.9528874325575852,-0.8272793395915531,0,0,1,0,0,0,0
12178,-0.6496847487421631,-0.8272793395915531,0,0,0,1,0,0,0
6744,0.1588557414322962,1.2086841511224595,0,0,0,1,0,0,0
7394,-0.1106577552925232,1.2086841511224595,0,0,1,0,0,0,0
6854,0.3609908639759118,-0.8272793395915531,0,0,0,1,0,0,0
4458,0.866328670334949,1.2086841511224595,0,0,0,0,0,0,1
4131,-0.2791036907455353,-0.8272793395915531,0,0,1,0,0,0,0
7100,-0.3464820649267408,1.2086841511224595,0,1,0,0,0,0,0
3645,-1.96356304527566,1.2086841511224595,0,0,0,1,0,0,0
3284,1.1021529799691658,-0.8272793395915531,0,0,1,0,0,0,0
11130,1.3379772896033826,1.2086841511224595,0,0,0,0,0,1,0
4296,0.6978827348819361,1.2086841511224595,0,0,0,0,0,0,1
2962,0.6978827348819361,-0.8272793395915531,0,0,1,0,0,0,0
725,-0.7507523100139705,-0.8272793395915531,0,1,0,0,0,0,0
9618,0.2262341156135017,-0.8272793395915531,0,0,0,1,0,0,0
3580,-0.9528874325575852,-0.8272793395915531,0,0,1,0,0,0,0
1404,-0.5823063745609577,-0.8272793395915531,0,0,0,0,1,0,0
7075,1.0010854186973583,1.2086841511224595,0,0,0,1,0,0,0
5709,-0.2454145036549334,1.2086841511224595,0,1,0,0,0,0,0
7939,-1.357157677644815,-0.8272793395915531,0,0,1,0,0,0,0
10004,-1.02026580673879,1.2086841511224595,0,0,0,1,0,0,0
6878,-1.9972522323662616,-0.8272793395915531,0,1,0,0,0,0,0
6156,0.7652611090631415,1.2086841511224595,0,0,1,0,0,0,0
8802,-1.0876441809199948,-0.8272793395915531,0,0,1,0,0,0,0
6646,0.1251665543416943,-0.8272793395915531,0,1,0,0,0,0,0
8864,0.6305043607007307,-0.8272793395915531,0,0,1,0,0,0,0
6586,1.405355663784588,-0.8272793395915531,0,0,0,1,0,0,0
6582,-0.0432793811113185,-0.8272793395915531,0,0,0,1,0,0,0
8624,-0.3127928778361381,1.2086841511224595,0,0,0,1,0,0,0
1197,-0.1106577552925232,1.2086841511224595,0,0,0,1,0,0,0
8709,-0.3127928778361381,-0.8272793395915531,0,0,1,0,0,0,0
11924,-1.188711742191802,-0.8272793395915531,0,0,1,0,0,0,0
6801,-0.8181306841951752,-0.8272793395915531,0,0,1,0,0,0,0
11278,0.4957476123383212,1.2086841511224595,0,0,0,0,1,0,0
3744,0.1588557414322962,-0.8272793395915531,0,1,0,0,0,0,0
5636,-0.851819871285778,1.2086841511224595,0,0,1,0,0,0,0
10494,0.0240989930698868,-0.8272793395915531,0,0,1,0,0,0,0
2832,-1.0539549938293928,-0.8272793395915531,0,0,0,1,0,0,0
7150,0.5294367994289233,-0.8272793395915531,0,0,0,1,0,0,0
6405,-1.3234684905542122,1.2086841511224595,0,1,0,0,0,0,0
8264,-1.188711742191802,1.2086841511224595,0,0,0,1,0,0,0
5352,0.7989502961537436,-0.8272793395915531,0,0,0,0,1,0,0
10779,0.900017857425551,1.2086841511224595,0,0,1,0,0,0,0
4477,1.3042881025127806,-0.8272793395915531,0,0,0,1,0,0,0
11728,0.5294367994289233,-0.8272793395915531,0,1,0,0,0,0,0
12377,1.5401124121469976,-0.8272793395915531,0,0,1,0,0,0,0
9631,1.2369097283315753,-0.8272793395915531,0,0,0,0,0,1,0
3444,-1.2560901163730076,-0.8272793395915531,0,1,0,0,0,0,0
9637,-0.7170631229233678,-0.8272793395915531,0,0,1,0,0,0,0
2643,1.068463792878564,1.2086841511224595,0,0,1,0,0,0,0
5172,-0.7507523100139705,-0.8272793395915531,0,0,0,0,1,0,0
4225,-0.7170631229233678,-0.8272793395915531,0,0,1,0,0,0,0
2782,1.2705989154221786,-0.8272793395915531,0,0,0,1,0,0,0
1630,1.1358421670597678,-0.8272793395915531,0,0,1,0,0,0,0
9754,-1.222400929282405,-0.8272793395915531,0,0,0,1,0,0,0
11207,0.4957476123383212,-0.8272793395915531,0,0,0,1,0,0,0
6253,0.9337070445161528,1.2086841511224595,0,0,0,0,1,0,0
6192,1.1695313541503711,-0.8272793395915531,0,0,0,1,0,0,0
4709,0.3273016768853084,1.2086841511224595,0,0,0,1,0,0,0
9350,-1.222400929282405,1.2086841511224595,0,1,0,0,0,0,0
5883,-0.7844414971045724,-0.8272793395915531,0,0,1,0,0,0,0
1347,0.0577881801604888,-0.8272793395915531,0,0,1,0,0,0,0
6384,0.4620584252477193,-0.8272793395915531,0,0,0,0,1,0,0
1498,-1.4245360518260195,-0.8272793395915531,0,0,1,0,0,0,0
6623,-1.0876441809199948,-0.8272793395915531,0,0,1,0,0,0,0
8282,-0.4138604391079455,-0.8272793395915531,0,0,0,1,0,0,0
4307,-0.2791036907455353,1.2086841511224595,0,0,0,1,0,0,0
4754,0.4957476123383212,-0.8272793395915531,0,0,0,1,0,0,0
12085,-1.357157677644815,1.2086841511224595,0,1,0,0,0,0,0
11662,-0.851819871285778,1.2086841511224595,0,0,0,1,0,0,0
3048,-0.1780361294737279,-0.8272793395915531,0,1,0,0,0,0,0
10582,-0.2791036907455353,-0.8272793395915531,0,0,0,1,0,0,0
7453,-0.0095901940207158,-0.8272793395915531,0,0,0,1,0,0,0
8339,0.1588557414322962,-0.8272793395915531,0,0,0,1,0,0,0
6638,-0.6833739358327651,-0.8272793395915531,0,0,1,0,0,0,0
5134,0.1588557414322962,1.2086841511224595,0,0,0,1,0,0,0
11739,-0.2117253165643307,-0.8272793395915531,0,0,1,0,0,0,0
5478,-1.0876441809199948,1.2086841511224595,0,0,1,0,0,0,0
6369,-0.4475496261985482,-0.8272793395915531,0,0,1,0,0,0,0
8674,-0.4812388132891502,1.2086841511224595,0,0,0,1,0,0,0
11678,-0.6496847487421631,1.2086841511224595,0,0,0,0,1,0,0
11611,0.5968151736101287,-0.8272793395915531,0,0,1,0,0,0,0
9434,-0.9191982454669826,-0.8272793395915531,0,1,0,0,0,0,0
7438,-0.1780361294737279,-0.8272793395915531,0,0,0,1,0,0,0
4662,-0.7507523100139705,-0.8272793395915531,0,0,1,0,0,0,0
3885,-0.4812388132891502,-0.8272793395915531,0,1,0,0,0,0,0
375,2.314963715230854,1.2086841511224595,0,0,0,0,1,0,0
11360,0.3946800510665138,1.2086841511224595,0,0,0,1,0,0,0
8014,1.9780718443248304,1.2086841511224595,0,0,0,1,0,0,0
12137,-0.3127928778361381,-0.8272793395915531,0,0,0,1,0,0,0
7266,-0.4475496261985482,1.2086841511224595,0,0,0,1,0,0,0
3236,-1.727738735641442,-0.8272793395915531,0,0,1,0,0,0,0
3200,-1.6940495485508391,-0.8272793395915531,0,0,1,0,0,0,0
11501,0.6978827348819361,-0.8272793395915531,0,0,0,1,0,0,0
