,COL_GRADE_AVG,Preds
7265,68.33333333333333,60.8457
4637,68.33333333333333,80.97338
7315,68.33333333333333,57.67862
5155,68.33333333333333,67.78411
2052,68.33333333333333,55.90353
3326,68.33333333333333,57.9308
9790,68.33333333333333,78.95089
3389,68.33333333333333,63.073765
2210,68.33333333333333,57.5599
10371,68.0,50.366478
8825,68.0,43.25975
2076,68.0,67.513466
6038,68.0,72.00429
6071,68.0,78.37459
10833,68.0,63.086246
9526,68.0,42.483753
7463,68.0,66.427124
8732,68.0,61.424458
1399,68.0,69.57984
5620,68.0,63.06478
1059,68.0,79.47464
12317,68.0,69.04688
6666,68.0,73.56874
1229,68.0,63.920937
2998,68.0,72.65848
5575,68.0,60.193348
6441,68.0,80.23669
2572,68.0,59.797085
8860,68.0,57.338463
146,67.66666666666667,52.198402
6619,67.66666666666667,49.36051
8513,67.66666666666667,55.10309
1795,67.66666666666667,72.89057
7801,67.66666666666667,51.76159
529,67.66666666666667,64.12468
5209,67.66666666666667,72.32199
8421,67.66666666666667,44.37636
4913,67.66666666666667,87.65463
5055,67.66666666666667,69.29282
8616,67.66666666666667,56.72346
4425,67.66666666666667,57.620358
2360,67.66666666666667,56.096725
7730,67.66666666666667,62.06154
6219,67.66666666666667,58.97617
3258,67.66666666666667,57.982334
10869,67.66666666666667,67.656525
4714,67.66666666666667,63.435654
8284,67.66666666666667,64.12343
4715,67.66666666666667,68.39574
5950,67.66666666666667,44.19017
6034,67.66666666666667,72.53893
7968,67.66666666666667,75.54601
1134,67.66666666666667,63.99657
7021,67.66666666666667,43.57353
3085,67.33333333333333,67.4988
9405,67.33333333333333,54.940624
116,67.33333333333333,44.849125
7111,67.33333333333333,69.21662
11747,67.33333333333333,61.147907
2944,67.33333333333333,56.30878
5295,67.33333333333333,72.09017
3643,67.33333333333333,55.9685
4856,67.33333333333333,78.43055
2551,67.33333333333333,66.43845
8022,67.33333333333333,76.59304
5708,67.33333333333333,53.38899
6169,67.33333333333333,65.408134
11826,67.33333333333333,64.91408
5341,67.33333333333333,69.35695
9714,67.33333333333333,55.643074
9556,67.33333333333333,61.835903
6678,67.33333333333333,61.705116
1585,67.0,61.34822
7382,67.0,78.0678
11428,67.0,69.4179
7719,67.0,60.186253
3177,67.0,60.91761
3096,67.0,69.37317
3012,67.0,67.537346
3360,67.0,45.87311
5799,67.0,89.72662
5567,67.0,59.84673
10773,67.0,66.59307
8064,67.0,76.35951
12021,67.0,86.78001
11037,67.0,57.854885
5288,67.0,73.42287
222,67.0,66.76536
3967,67.0,59.19763
10061,67.0,55.174786
12201,67.0,76.442375
10905,67.0,80.7413
8384,66.66666666666667,49.498184
7635,66.66666666666667,59.669178
11982,66.66666666666667,73.635796
3301,66.66666666666667,62.259968
11677,66.66666666666667,79.267876
4019,66.66666666666667,79.164925
11602,66.66666666666667,47.299618
4226,66.66666666666667,66.091446
4946,66.66666666666667,66.0645
1410,66.66666666666667,76.09239
8999,66.66666666666667,62.430157
229,66.66666666666667,79.37277
8750,66.66666666666667,76.98496
11591,66.66666666666667,61.2621
3862,66.66666666666667,58.11865
4334,66.66666666666667,73.99704
3184,66.66666666666667,75.93484
153,66.33333333333333,50.589123
1573,66.33333333333333,64.20596
4090,66.33333333333333,66.85934
9987,66.33333333333333,50.856354
8107,66.33333333333333,58.34562
7960,66.33333333333333,55.096783
2547,66.33333333333333,67.81689
9220,66.33333333333333,52.009796
5973,66.33333333333333,76.61344
5627,66.33333333333333,65.51099
8486,66.33333333333333,91.044945
10695,66.33333333333333,25.363096
4768,66.33333333333333,66.03775
2224,66.33333333333333,52.310608
886,66.0,61.263855
6593,66.0,73.706635
4850,66.0,65.6437
2972,66.0,59.80279
12077,66.0,90.81509
3619,66.0,88.16036
7326,66.0,41.35001
5106,66.0,79.3638
361,66.0,73.349525
4885,66.0,60.749207
6101,66.0,45.516953
8462,66.0,79.25396
2779,66.0,48.926014
10784,66.0,36.46067
10631,66.0,46.200867
8074,66.0,75.96089
126,66.0,65.54302
12253,66.0,65.503784
6035,66.0,43.887383
9377,66.0,76.760704
4732,66.0,68.49601
12296,66.0,86.80736
7128,65.66666666666667,61.549286
3043,65.66666666666667,63.150375
12214,65.66666666666667,43.641083
960,65.66666666666667,68.6599
538,65.66666666666667,73.635796
12270,65.66666666666667,35.083458
7257,65.66666666666667,73.689964
3626,65.66666666666667,62.568863
5912,65.66666666666667,61.939644
4989,65.66666666666667,60.08959
9706,65.66666666666667,76.48269
170,65.66666666666667,67.16251
2356,65.66666666666667,49.740074
11549,65.66666666666667,60.031487
1408,65.66666666666667,69.52005
5097,65.66666666666667,89.77782
11563,65.66666666666667,66.354324
11256,65.33333333333333,82.92732
11995,65.33333333333333,58.77398
7679,65.33333333333333,65.86625
7823,65.33333333333333,44.775528
3890,65.33333333333333,61.57333
668,65.33333333333333,68.59093
4828,65.33333333333333,82.58793
5930,65.33333333333333,43.22369
8290,65.33333333333333,52.622845
573,65.33333333333333,56.58147
4675,65.33333333333333,59.24222
9783,65.33333333333333,51.215332
2404,65.33333333333333,69.138245
8973,65.33333333333333,43.634136
7036,65.33333333333333,86.44787
6069,65.33333333333333,64.45111
5853,65.33333333333333,75.74718
7041,65.33333333333333,60.308884
1567,65.33333333333333,56.086437
2792,65.33333333333333,55.251286
11222,65.33333333333333,74.143486
2256,65.33333333333333,67.275734
8512,65.33333333333333,64.41384
972,65.33333333333333,68.45479
10132,65.33333333333333,52.80249
12233,65.0,65.52851
2389,65.0,58.23756
2943,65.0,68.45414
3547,65.0,67.85661
11098,65.0,51.124485
8155,65.0,70.63765
2232,65.0,68.38177
1899,65.0,80.76482
3233,65.0,57.113388
9911,65.0,42.50345
5523,65.0,80.6122
2253,65.0,64.46296
6664,65.0,54.303932
10603,65.0,89.34718
6498,65.0,58.193993
4151,65.0,60.21792
4961,65.0,88.025375
5477,65.0,61.793224
2996,65.0,71.440865
8953,65.0,64.457375
3706,65.0,66.49469
7736,64.66666666666667,41.929882
10140,64.66666666666667,79.29043
6679,64.66666666666667,72.373314
5706,64.66666666666667,75.64372
2074,64.66666666666667,74.159424
9019,64.66666666666667,44.441452
5748,64.66666666666667,65.83022
2339,64.66666666666667,86.03958
6735,64.66666666666667,63.4837
10872,64.66666666666667,61.134624
10070,64.66666666666667,58.830753
6243,64.66666666666667,65.52851
9668,64.66666666666667,66.88646
12080,64.66666666666667,59.33005
7309,64.66666666666667,76.48648
11674,64.66666666666667,61.8859
7077,64.66666666666667,63.94542
7728,64.33333333333333,65.754776
472,64.33333333333333,57.298397
6974,64.33333333333333,69.18896
9501,64.33333333333333,34.559566
3407,64.33333333333333,61.263855
1046,64.33333333333333,57.44476
6658,64.33333333333333,61.514374
5361,64.33333333333333,43.547718
9580,64.33333333333333,57.01971
4730,64.33333333333333,67.79864
477,64.33333333333333,52.130318
5465,64.33333333333333,60.7003
6941,64.33333333333333,54.216515
4686,64.33333333333333,60.319862
1194,64.33333333333333,53.6043
1344,64.33333333333333,63.724186
11319,64.33333333333333,63.99118
8711,64.33333333333333,57.2655
455,64.33333333333333,55.266327
9780,64.0,73.689224
7006,64.0,52.000004
6697,64.0,67.26306
6722,64.0,31.170279
3128,64.0,68.26166
12357,64.0,63.7662
3921,64.0,32.45527
676,64.0,60.148525
251,64.0,76.56102
9692,64.0,72.820366
5686,64.0,65.93339
3402,64.0,61.8646
8434,64.0,61.740376
1353,64.0,56.49249
5188,64.0,61.89486
9223,64.0,69.455925
2538,64.0,56.588993
1966,64.0,80.80995
9212,64.0,73.620575
4238,64.0,69.52005
9209,64.0,60.695354
7004,64.0,62.33652
2073,64.0,73.54545
9279,64.0,81.72857
7440,63.66666666666666,42.50345
1396,63.66666666666666,56.366413
3,63.66666666666666,63.86978
10723,63.66666666666666,66.76815
10901,63.66666666666666,57.32065
9187,63.66666666666666,67.53841
2016,63.66666666666666,45.225796
8969,63.66666666666666,51.19065
12289,63.66666666666666,67.48406
6814,63.66666666666666,59.055946
1565,63.66666666666666,61.78319
3291,63.66666666666666,61.70433
5616,63.66666666666666,80.81321
5403,63.66666666666666,76.04308
3046,63.66666666666666,43.118237
10919,63.66666666666666,59.456852
8268,63.66666666666666,70.69837
10877,63.66666666666666,36.081562
142,63.66666666666666,51.49658
5362,63.66666666666666,58.2442
634,63.66666666666666,57.176815
23,63.66666666666666,73.61639
5563,63.66666666666666,44.34462
2573,63.333333333333336,72.43744
11622,63.333333333333336,49.54297
2758,63.333333333333336,75.99154
9903,63.333333333333336,57.210762
4187,63.333333333333336,41.213135
532,63.333333333333336,65.680305
4116,63.333333333333336,33.433804
4378,63.333333333333336,80.60255
3006,63.333333333333336,56.146664
12262,63.333333333333336,75.75847
3894,63.333333333333336,63.73906
1006,63.333333333333336,68.14089
10344,63.333333333333336,79.444595
6327,63.333333333333336,73.42287
3909,63.333333333333336,80.03104
2055,63.333333333333336,57.599
12015,63.333333333333336,62.95425
8580,63.0,57.220932
2918,63.0,66.464066
945,63.0,61.611385
6517,63.0,54.645542
12128,63.0,76.556404
4239,63.0,67.91518
8182,63.0,65.24751
12325,63.0,58.046463
8858,63.0,80.4724
8317,63.0,53.192852
9098,63.0,69.05744
3795,63.0,55.62793
8863,63.0,57.814693
5460,63.0,76.3565
9774,63.0,66.90503
4182,63.0,56.99893
3150,63.0,51.28144
7993,62.66666666666666,68.505905
2752,62.66666666666666,69.276146
4077,62.66666666666666,61.91851
7211,62.66666666666666,68.926254
7011,62.66666666666666,50.533165
10231,62.66666666666666,69.24617
3577,62.66666666666666,48.881126
611,62.66666666666666,61.777008
5293,62.66666666666666,63.83655
12048,62.66666666666666,57.418076
2215,62.66666666666666,82.707436
1143,62.66666666666666,65.4974
4707,62.66666666666666,73.4717
1807,62.66666666666666,68.47654
9474,62.66666666666666,68.99849
6937,62.66666666666666,63.9875
7343,62.66666666666666,76.970085
2403,62.66666666666666,60.153717
6791,62.66666666666666,45.500973
3467,62.66666666666666,62.21588
8871,62.333333333333336,55.707195
2863,62.333333333333336,61.514374
10811,62.333333333333336,73.52035
10984,62.333333333333336,50.868267
6752,62.333333333333336,57.445442
5658,62.333333333333336,79.20347
1321,62.333333333333336,58.771797
11925,62.333333333333336,80.55367
10893,62.333333333333336,55.226738
9563,62.333333333333336,44.88314
7106,62.333333333333336,75.73641
1238,62.333333333333336,50.801983
2315,62.333333333333336,67.896286
11842,62.333333333333336,69.52005
468,62.333333333333336,57.588367
6982,62.0,68.418045
1315,62.0,57.571598
9720,62.0,66.01142
8267,62.0,77.18595
11686,62.0,57.230568
8228,62.0,65.33716
7760,62.0,57.32835
6534,62.0,47.959103
4263,62.0,69.30425
10966,62.0,49.802586
5082,62.0,67.12682
9494,62.0,45.441223
10676,62.0,55.962738
4659,61.66666666666666,76.44046
6621,61.66666666666666,57.445442
5630,61.66666666666666,64.35592
12343,61.66666666666666,61.436584
5131,61.66666666666666,82.54321
7541,61.66666666666666,81.1511
5608,61.66666666666666,50.457638
11746,61.66666666666666,50.72739
3506,61.66666666666666,53.9893
10090,61.66666666666666,85.97882
11952,61.66666666666666,52.07869
9172,61.66666666666666,45.516953
9248,61.66666666666666,62.368008
8420,61.333333333333336,51.6927
5941,61.333333333333336,51.925674
7489,61.333333333333336,63.674747
9807,61.333333333333336,57.91874
3153,61.333333333333336,54.77773
6490,61.333333333333336,79.59148
2179,61.333333333333336,67.11726
268,61.333333333333336,53.064503
10644,61.333333333333336,49.52308
9365,61.333333333333336,62.109802
1865,61.333333333333336,28.757229
3092,61.333333333333336,73.569756
2170,61.333333333333336,72.66993
3692,61.333333333333336,53.455563
1657,61.0,63.335228
4242,61.0,67.268616
10312,61.0,57.22825
8934,61.0,53.992443
5917,61.0,86.34205
6380,61.0,76.18921
627,61.0,36.61136
11510,61.0,49.98926
10003,61.0,46.09132
2805,61.0,79.85687
7640,61.0,56.958717
2431,61.0,60.41555
3887,61.0,58.40978
10400,60.66666666666666,80.609566
7058,60.66666666666666,50.829147
217,60.66666666666666,73.66481
2326,60.66666666666666,69.4724
5442,60.66666666666666,48.923077
6285,60.66666666666666,48.91389
196,60.66666666666666,56.99466
8981,60.66666666666666,67.70931
2738,60.66666666666666,58.23756
2701,60.66666666666666,57.58347
8888,60.66666666666666,34.527634
278,60.66666666666666,80.52165
11031,60.66666666666666,38.34177
3690,60.66666666666666,50.0158
9003,60.66666666666666,68.61224
1168,60.66666666666666,67.92482
3768,60.333333333333336,52.331837
3064,60.333333333333336,32.803345
241,60.333333333333336,73.64157
2931,60.333333333333336,42.94749
6520,60.333333333333336,69.138245
10820,60.333333333333336,57.008198
5650,60.333333333333336,83.52122
156,60.333333333333336,75.994064
7568,60.333333333333336,55.05626
10395,60.333333333333336,48.47053
617,60.333333333333336,80.77441
3764,60.333333333333336,61.284092
7525,60.333333333333336,41.362343
10211,60.333333333333336,39.54095
8436,60.333333333333336,79.60495
10863,60.333333333333336,65.316605
688,60.0,41.257908
1536,60.0,58.077488
237,60.0,49.770473
5962,60.0,80.74449
10368,60.0,89.13337
7008,60.0,67.39526
8741,60.0,63.50995
5838,60.0,60.086147
7963,60.0,50.89674
7162,60.0,41.78746
7851,60.0,54.92904
7912,60.0,81.232445
12052,60.0,56.6716
3223,60.0,72.875626
7288,60.0,60.78092
7709,60.0,41.79751
2056,60.0,54.330765
4915,60.0,43.661953
7243,60.0,79.57241
10834,60.0,60.1884
2476,60.0,72.32199
9575,59.66666666666666,75.83967
6910,59.66666666666666,43.618637
6597,59.66666666666666,66.37863
5263,59.66666666666666,57.88673
8078,59.66666666666666,81.00149
234,59.66666666666666,75.82123
9390,59.66666666666666,43.993637
1588,59.66666666666666,53.91371
9155,59.66666666666666,51.216084
1171,59.66666666666666,55.483433
5829,59.66666666666666,56.753643
5038,59.66666666666666,51.93268
3040,59.66666666666666,65.050125
890,59.66666666666666,40.60555
10596,59.66666666666666,53.387085
7101,59.66666666666666,42.353806
10579,59.66666666666666,66.57325
7360,59.66666666666666,66.59619
7373,59.333333333333336,77.143425
11914,59.333333333333336,51.813843
10936,59.333333333333336,71.99718
9491,59.333333333333336,52.866467
12082,59.333333333333336,76.4801
11935,59.333333333333336,58.729443
10501,59.333333333333336,59.864822
2826,59.333333333333336,57.99765
9293,59.333333333333336,75.831024
9856,59.333333333333336,65.36321
11889,59.333333333333336,86.70777
9592,59.333333333333336,54.819626
6419,59.333333333333336,56.170315
11330,59.333333333333336,69.276146
7042,59.333333333333336,56.765636
9159,59.333333333333336,57.260593
785,59.0,57.322838
6992,59.0,64.11618
1203,59.0,66.84689
3342,59.0,50.23426
7920,59.0,48.45007
2455,59.0,36.61136
9512,59.0,48.27226
5045,59.0,63.68802
11572,59.0,80.93581
10214,59.0,37.303658
3492,59.0,31.63573
4465,59.0,85.316826
7938,59.0,68.72402
8186,59.0,64.184746
7147,59.0,53.64995
7865,59.0,64.66937
4411,59.0,67.613365
3265,59.0,65.93006
1137,58.66666666666666,78.526535
4575,58.66666666666666,68.79963
1147,58.66666666666666,49.24376
3689,58.66666666666666,60.570114
7917,58.66666666666666,50.78024
998,58.66666666666666,51.161285
8744,58.66666666666666,46.104687
10899,58.66666666666666,68.90014
5432,58.66666666666666,61.447315
4009,58.66666666666666,72.32199
7775,58.66666666666666,48.95143
71,58.333333333333336,49.543972
8065,58.333333333333336,54.68143
1263,58.333333333333336,55.449074
10082,58.333333333333336,49.093494
1340,58.333333333333336,88.08187
9325,58.333333333333336,69.786896
273,58.333333333333336,80.35041
10795,58.333333333333336,66.47733
394,58.333333333333336,61.33925
2794,58.333333333333336,61.127796
8813,58.333333333333336,80.37776
4365,58.333333333333336,80.76044
7513,58.333333333333336,72.515236
7979,58.333333333333336,76.11276
11930,58.333333333333336,72.02432
10511,58.0,68.45414
12237,58.0,68.496796
3332,58.0,43.08194
1677,58.0,66.34972
10728,58.0,73.96565
11779,58.0,51.637413
7848,58.0,50.732826
5761,58.0,73.52035
11541,58.0,71.73805
418,58.0,51.4048
520,58.0,43.118237
3204,58.0,73.45622
9627,58.0,37.347267
2343,58.0,76.04286
8748,58.0,59.59502
5768,58.0,42.82391
7410,57.66666666666666,80.44808
1773,57.66666666666666,60.1884
5652,57.66666666666666,50.060726
12036,57.66666666666666,69.4724
9460,57.66666666666666,51.01197
470,57.66666666666666,56.992664
1930,57.66666666666666,50.51357
8773,57.66666666666666,57.528225
616,57.66666666666666,57.51596
932,57.66666666666666,49.99933
4939,57.66666666666666,50.78238
7386,57.66666666666666,64.95234
1816,57.66666666666666,54.216515
1366,57.66666666666666,48.13975
10144,57.333333333333336,81.16608
9973,57.333333333333336,48.512955
3989,57.333333333333336,51.810543
8483,57.333333333333336,55.292057
10837,57.333333333333336,50.09808
927,57.333333333333336,43.99713
9458,57.333333333333336,79.2114
10717,57.333333333333336,60.07464
244,57.333333333333336,47.959103
1042,57.333333333333336,61.331326
8368,57.333333333333336,47.016087
7045,57.333333333333336,62.662086
9664,57.333333333333336,53.455563
10823,57.333333333333336,65.99741
9778,57.333333333333336,66.27737
8445,57.333333333333336,52.599873
1995,57.0,49.228165
5222,57.0,50.48526
1028,57.0,57.612846
6412,57.0,60.890713
12113,57.0,42.850487
10475,57.0,66.57472
4995,57.0,73.64104
2273,57.0,83.03322
1225,57.0,60.793987
11823,57.0,44.556065
4315,57.0,50.202984
6908,57.0,63.390522
11082,57.0,66.97228
1730,57.0,59.317257
4734,57.0,59.918083
2409,57.0,56.6716
10184,57.0,45.476826
4267,56.66666666666666,55.744877
9358,56.66666666666666,44.62189
6123,56.66666666666666,38.519012
4110,56.66666666666666,59.669178
8765,56.66666666666666,40.11168
12183,56.66666666666666,61.11851
10105,56.66666666666666,77.18873
2089,56.66666666666666,47.882183
7836,56.66666666666666,82.3046
9394,56.66666666666666,52.97433
9742,56.66666666666666,52.23807
6397,56.66666666666666,56.747276
5492,56.66666666666666,67.64046
7725,56.66666666666666,40.058086
3313,56.66666666666666,42.825684
10452,56.66666666666666,65.69422
6780,56.333333333333336,34.25502
6037,56.333333333333336,68.411354
7565,56.333333333333336,47.943165
1642,56.333333333333336,67.984795
7139,56.333333333333336,43.717743
3790,56.333333333333336,47.850643
8724,56.333333333333336,71.82419
416,56.333333333333336,54.920387
5430,56.333333333333336,62.756516
11766,56.333333333333336,66.753654
649,56.333333333333336,58.275112
3241,56.333333333333336,57.239326
1468,56.333333333333336,62.23437
11474,56.333333333333336,90.01561
7091,56.333333333333336,55.239178
5674,56.333333333333336,81.01288
953,56.333333333333336,51.038776
10668,56.0,64.3421
10645,56.0,48.051342
8812,56.0,68.07677
8188,56.0,43.909794
10118,56.0,58.30358
6887,56.0,65.63069
9977,56.0,54.76468
1287,56.0,60.415455
4873,56.0,61.894665
11953,56.0,56.670612
5646,56.0,68.72376
6025,56.0,42.9717
9547,56.0,90.04367
3614,56.0,65.67907
5485,56.0,65.75527
4106,55.66666666666666,65.89118
4029,55.66666666666666,36.764023
10293,55.66666666666666,28.588268
8032,55.66666666666666,69.032135
8314,55.66666666666666,58.771797
631,55.66666666666666,42.76808
12038,55.66666666666666,35.304195
4830,55.66666666666666,61.103123
6348,55.66666666666666,53.792713
9713,55.66666666666666,76.833916
9299,55.66666666666666,75.84878
451,55.66666666666666,61.64294
6028,55.66666666666666,47.743195
5286,55.66666666666666,62.228157
8940,55.66666666666666,51.88162
7524,55.66666666666666,62.590233
8325,55.66666666666666,43.678955
9174,55.333333333333336,80.8506
12154,55.333333333333336,50.979237
10042,55.333333333333336,52.77259
2323,55.333333333333336,66.57594
10234,55.333333333333336,43.060764
6580,55.333333333333336,50.32544
5582,55.333333333333336,43.984676
8000,55.333333333333336,57.05296
5371,55.333333333333336,72.21034
8170,55.333333333333336,66.000374
5766,55.333333333333336,72.32088
12083,55.333333333333336,53.516727
8173,55.333333333333336,47.72168
11978,55.333333333333336,44.41502
4219,55.333333333333336,49.290802
4084,55.333333333333336,53.138454
7239,55.333333333333336,73.55511
12162,55.333333333333336,62.025436
7888,55.333333333333336,49.97105
2533,55.333333333333336,80.81939
10209,55.333333333333336,47.192795
9663,55.333333333333336,58.881077
5320,55.333333333333336,69.297516
12196,55.333333333333336,64.63172
1470,55.333333333333336,50.811672
11410,55.333333333333336,74.07339
1791,55.333333333333336,45.54848
1007,55.0,55.15923
11418,55.0,44.401478
7974,55.0,56.192024
7859,55.0,58.851055
12311,55.0,64.06087
9443,55.0,57.588367
2568,55.0,57.36944
9741,55.0,63.612976
7839,55.0,72.10329
445,55.0,63.34532
3171,55.0,50.399384
10666,55.0,66.95996
7282,55.0,43.181217
11127,55.0,72.505325
3246,54.66666666666666,67.105965
6577,54.66666666666666,41.471638
385,54.66666666666666,59.624508
2671,54.66666666666666,61.861374
7664,54.66666666666666,50.691906
7566,54.66666666666666,55.858864
8331,54.66666666666666,69.43461
7323,54.66666666666666,67.77428
10028,54.66666666666666,56.1425
685,54.66666666666666,43.51554
5067,54.66666666666666,46.435463
862,54.66666666666666,53.515087
3406,54.66666666666666,42.92819
7954,54.66666666666666,58.007893
5431,54.66666666666666,69.52079
3604,54.66666666666666,33.803776
9929,54.333333333333336,44.65774
1346,54.333333333333336,55.69353
1902,54.333333333333336,40.76579
10740,54.333333333333336,29.964464
5344,54.333333333333336,89.678215
8850,54.333333333333336,58.70269
10095,54.333333333333336,57.27505
1004,54.333333333333336,54.81437
293,54.333333333333336,50.617123
3753,54.333333333333336,52.335934
1843,54.333333333333336,73.90391
6166,54.333333333333336,80.549
10564,54.333333333333336,61.331802
5723,54.333333333333336,53.4807
4600,54.333333333333336,72.3918
9999,54.333333333333336,65.57527
1362,54.333333333333336,67.461716
7153,54.333333333333336,62.136158
2198,54.0,44.94806
10622,54.0,31.72646
1427,54.0,47.564384
10436,54.0,23.790886
3165,54.0,54.054
5547,54.0,59.97622
4306,54.0,56.872566
5321,54.0,72.76935
7684,54.0,80.33886
8323,54.0,51.11448
1433,54.0,45.903484
2562,54.0,51.49658
10551,54.0,50.625134
4081,54.0,60.34273
2108,54.0,55.101646
1660,54.0,65.527855
2985,54.0,62.504734
10548,54.0,56.973064
9490,54.0,58.369946
3979,54.0,45.333836
8923,53.66666666666666,68.91166
11432,53.66666666666666,69.41654
10573,53.66666666666666,64.7966
8018,53.66666666666666,63.705185
2187,53.66666666666666,46.19896
719,53.66666666666666,51.89181
11615,53.66666666666666,65.688126
7290,53.66666666666666,43.409393
7958,53.66666666666666,50.708195
2040,53.66666666666666,54.957916
6708,53.66666666666666,64.80642
2611,53.66666666666666,44.82565
3022,53.66666666666666,47.17631
7169,53.333333333333336,64.521904
6603,53.333333333333336,52.159714
4906,53.333333333333336,61.44228
4864,53.333333333333336,69.122
3063,53.333333333333336,40.73857
856,53.333333333333336,25.942444
8730,53.333333333333336,42.44039
6451,53.333333333333336,43.256195
9034,53.333333333333336,64.14366
12361,53.333333333333336,51.042404
6886,53.333333333333336,45.761997
8987,53.333333333333336,53.190662
4597,53.333333333333336,73.65318
7926,53.333333333333336,44.524586
11573,53.333333333333336,52.578384
1421,53.333333333333336,57.11445
2813,53.0,73.635796
10282,53.0,63.031513
908,53.0,69.27257
410,53.0,43.946644
1445,53.0,33.49993
4056,53.0,56.992664
3459,53.0,58.771797
7385,53.0,57.322838
11231,53.0,81.0789
11139,53.0,89.34718
1690,52.66666666666666,51.06731
2917,52.66666666666666,36.895332
2413,52.66666666666666,66.20842
3396,52.66666666666666,57.11445
11595,52.66666666666666,33.759003
6509,52.66666666666666,52.498524
1552,52.66666666666666,61.07567
10374,52.66666666666666,68.141655
3594,52.66666666666666,62.616592
4128,52.66666666666666,50.23925
5221,52.66666666666666,63.73906
9524,52.66666666666666,43.059204
12110,52.66666666666666,67.999466
6702,52.333333333333336,77.333885
11778,52.333333333333336,48.765877
10237,52.333333333333336,44.623764
3782,52.333333333333336,43.951927
9173,52.333333333333336,41.887188
5298,52.333333333333336,43.384727
462,52.333333333333336,73.05239
3656,52.333333333333336,60.51065
6813,52.333333333333336,57.232212
10839,52.333333333333336,52.029423
684,52.333333333333336,42.24355
7108,52.333333333333336,48.69196
1710,52.333333333333336,65.29762
7807,52.333333333333336,76.04474
5417,52.333333333333336,35.08745
6452,52.333333333333336,68.46441
8647,52.333333333333336,51.254192
10024,52.0,60.21792
1548,52.0,72.479324
2981,52.0,66.39331
8484,52.0,42.575813
9749,52.0,56.30298
644,52.0,53.186337
8900,52.0,63.336517
4527,52.0,64.46296
2506,52.0,64.044304
7713,52.0,55.852375
6993,52.0,54.15489
10124,52.0,58.15522
525,52.0,52.75923
2364,52.0,36.844543
3145,51.66666666666666,58.32779
7220,51.66666666666666,66.187416
11019,51.66666666666666,71.11571
4173,51.66666666666666,43.437386
708,51.66666666666666,50.24392
5694,51.66666666666666,55.762383
11555,51.66666666666666,27.873444
9699,51.66666666666666,80.39386
4181,51.66666666666666,80.97216
3545,51.66666666666666,62.495464
261,51.66666666666666,43.25975
5532,51.66666666666666,82.56689
318,51.66666666666666,55.43581
7377,51.66666666666666,52.14338
3902,51.66666666666666,44.654163
3901,51.66666666666666,65.157906
2784,51.66666666666666,66.423134
5256,51.66666666666666,51.098476
8382,51.66666666666666,61.654003
740,51.66666666666666,52.97433
395,51.333333333333336,54.480923
6818,51.333333333333336,57.566696
7583,51.333333333333336,45.08112
5257,51.333333333333336,44.660725
4114,51.333333333333336,77.41311
5297,51.333333333333336,51.309616
10751,51.333333333333336,67.62279
8522,51.333333333333336,48.43091
7965,51.333333333333336,65.90572
12070,51.333333333333336,68.8279
1333,51.333333333333336,53.10561
8088,51.333333333333336,43.955395
10951,51.333333333333336,45.225796
5794,51.333333333333336,56.33715
9484,51.333333333333336,37.174465
11813,51.333333333333336,27.832815
3045,51.333333333333336,31.63573
1437,51.0,65.14509
3057,51.0,33.107826
10291,51.0,42.520912
3347,51.0,50.670918
11048,51.0,68.722466
2639,51.0,69.25369
3249,51.0,42.307465
1144,51.0,53.15899
5624,51.0,40.324314
1518,51.0,44.546505
6326,51.0,50.34639
2223,51.0,66.30676
2257,51.0,49.981956
9728,51.0,56.634617
6112,51.0,30.423895
8896,50.66666666666666,36.55337
2319,50.66666666666666,57.80886
11637,50.66666666666666,75.155075
2120,50.66666666666666,50.732826
454,50.66666666666666,61.939644
9441,50.66666666666666,76.81517
854,50.66666666666666,23.33257
11073,50.66666666666666,61.642242
2889,50.66666666666666,60.850914
288,50.66666666666666,66.98952
2764,50.66666666666666,24.131807
10890,50.66666666666666,43.675213
8698,50.66666666666666,35.083458
4669,50.66666666666666,47.309387
2984,50.66666666666666,54.330517
3155,50.66666666666666,41.22549
9534,50.66666666666666,46.806526
3896,50.66666666666666,44.1177
1341,50.66666666666666,43.9867
4753,50.66666666666666,54.95659
6731,50.66666666666666,66.13668
8194,50.66666666666666,43.25975
5535,50.333333333333336,63.640717
6054,50.333333333333336,34.43807
9507,50.333333333333336,56.74543
2934,50.333333333333336,50.88575
1436,50.333333333333336,61.284092
8966,50.333333333333336,44.633976
5247,50.333333333333336,79.59091
7858,50.333333333333336,73.72542
1890,50.333333333333336,58.84057
5714,50.333333333333336,49.6405
12331,50.333333333333336,51.179142
8171,50.333333333333336,54.93526
2690,50.333333333333336,56.886543
10701,50.333333333333336,67.8015
8056,50.0,68.96801
6432,50.0,54.455235
9665,50.0,42.840782
3725,50.0,41.416046
8390,50.0,56.0424
2121,50.0,61.70518
322,50.0,46.22044
9566,50.0,36.672153
4954,50.0,44.395554
10407,50.0,50.243156
9395,50.0,44.2378
6430,50.0,42.949017
1379,50.0,61.70433
810,50.0,63.895252
9342,50.0,60.200493
7311,49.66666666666666,66.13668
1034,49.66666666666666,66.147125
1620,49.66666666666666,36.75752
6739,49.66666666666666,48.234924
738,49.66666666666666,67.27121
5808,49.66666666666666,67.69602
9912,49.66666666666666,51.72195
